"","X1","real","id","item_num","treatment","control","realxtreatment","realxcontrol","attentive","avg_fake","avg_real","discernment","rating","hispanic","social_conserv","covid_concern_1","mms","crt_acc","study","sciknow","demrep","gender","age"
"185",185,0,7,3,0,1,0,0,0,0,0.04,0.04,0,0,3,1.54,4.2,0,1,0.470588235294118,1,0,68
"186",186,1,7,18,0,1,0,1,0,0,0.04,0.04,0,0,3,1.54,4.2,0,1,0.470588235294118,1,0,68
"187",187,0,7,4,0,1,0,0,0,0,0.04,0.04,0,0,3,1.54,4.2,0,1,0.470588235294118,1,0,68
"188",188,1,7,19,0,1,0,1,0,0,0.04,0.04,0.2,0,3,1.54,4.2,0,1,0.470588235294118,1,0,68
"189",189,0,7,5,0,1,0,0,0,0,0.04,0.04,0,0,3,1.54,4.2,0,1,0.470588235294118,1,0,68
"190",190,1,7,20,0,1,0,1,0,0,0.04,0.04,0,0,3,1.54,4.2,0,1,0.470588235294118,1,0,68
"191",191,0,7,6,0,1,0,0,0,0,0.04,0.04,0,0,3,1.54,4.2,0,1,0.470588235294118,1,0,68
"192",192,1,7,21,0,1,0,1,0,0,0.04,0.04,0,0,3,1.54,4.2,0,1,0.470588235294118,1,0,68
"193",193,0,7,7,0,1,0,0,0,0,0.04,0.04,0,0,3,1.54,4.2,0,1,0.470588235294118,1,0,68
"194",194,1,7,22,0,1,0,1,0,0,0.04,0.04,0,0,3,1.54,4.2,0,1,0.470588235294118,1,0,68
"195",195,0,7,8,0,1,0,0,0,0,0.04,0.04,0,0,3,1.54,4.2,0,1,0.470588235294118,1,0,68
"196",196,1,7,23,0,1,0,1,0,0,0.04,0.04,0,0,3,1.54,4.2,0,1,0.470588235294118,1,0,68
"197",197,0,7,9,0,1,0,0,0,0,0.04,0.04,0,0,3,1.54,4.2,0,1,0.470588235294118,1,0,68
"198",198,1,7,24,0,1,0,1,0,0,0.04,0.04,0,0,3,1.54,4.2,0,1,0.470588235294118,1,0,68
"199",199,0,7,10,0,1,0,0,0,0,0.04,0.04,0,0,3,1.54,4.2,0,1,0.470588235294118,1,0,68
"200",200,1,7,25,0,1,0,1,0,0,0.04,0.04,0,0,3,1.54,4.2,0,1,0.470588235294118,1,0,68
"201",201,0,7,11,0,1,0,0,0,0,0.04,0.04,0,0,3,1.54,4.2,0,1,0.470588235294118,1,0,68
"202",202,1,7,26,0,1,0,1,0,0,0.04,0.04,0,0,3,1.54,4.2,0,1,0.470588235294118,1,0,68
"203",203,0,7,12,0,1,0,0,0,0,0.04,0.04,0,0,3,1.54,4.2,0,1,0.470588235294118,1,0,68
"204",204,1,7,27,0,1,0,1,0,0,0.04,0.04,0.2,0,3,1.54,4.2,0,1,0.470588235294118,1,0,68
"205",205,0,7,13,0,1,0,0,0,0,0.04,0.04,0,0,3,1.54,4.2,0,1,0.470588235294118,1,0,68
"206",206,1,7,28,0,1,0,1,0,0,0.04,0.04,0.2,0,3,1.54,4.2,0,1,0.470588235294118,1,0,68
"207",207,0,7,14,0,1,0,0,0,0,0.04,0.04,0,0,3,1.54,4.2,0,1,0.470588235294118,1,0,68
"208",208,1,7,29,0,1,0,1,0,0,0.04,0.04,0,0,3,1.54,4.2,0,1,0.470588235294118,1,0,68
"209",209,0,7,15,0,1,0,0,0,0,0.04,0.04,0,0,3,1.54,4.2,0,1,0.470588235294118,1,0,68
"210",210,1,7,30,0,1,0,1,0,0,0.04,0.04,0,0,3,1.54,4.2,0,1,0.470588235294118,1,0,68
"211",211,0,8,1,1,0,0,0,1,0.146666671333333,0.0933333353333333,-0.053333336,0,0,3,0.2,3.2,0.166666666666667,1,0.529411764705882,0,0,56
"212",212,1,8,16,1,0,1,0,1,0.146666671333333,0.0933333353333333,-0.053333336,0,0,3,0.2,3.2,0.166666666666667,1,0.529411764705882,0,0,56
"213",213,0,8,2,1,0,0,0,1,0.146666671333333,0.0933333353333333,-0.053333336,0.60000002,0,3,0.2,3.2,0.166666666666667,1,0.529411764705882,0,0,56
"214",214,1,8,17,1,0,1,0,1,0.146666671333333,0.0933333353333333,-0.053333336,0,0,3,0.2,3.2,0.166666666666667,1,0.529411764705882,0,0,56
"215",215,0,8,3,1,0,0,0,1,0.146666671333333,0.0933333353333333,-0.053333336,0,0,3,0.2,3.2,0.166666666666667,1,0.529411764705882,0,0,56
"216",216,1,8,18,1,0,1,0,1,0.146666671333333,0.0933333353333333,-0.053333336,0,0,3,0.2,3.2,0.166666666666667,1,0.529411764705882,0,0,56
"217",217,0,8,4,1,0,0,0,1,0.146666671333333,0.0933333353333333,-0.053333336,0,0,3,0.2,3.2,0.166666666666667,1,0.529411764705882,0,0,56
"218",218,1,8,19,1,0,1,0,1,0.146666671333333,0.0933333353333333,-0.053333336,0,0,3,0.2,3.2,0.166666666666667,1,0.529411764705882,0,0,56
"219",219,0,8,5,1,0,0,0,1,0.146666671333333,0.0933333353333333,-0.053333336,0.40000001,0,3,0.2,3.2,0.166666666666667,1,0.529411764705882,0,0,56
"220",220,1,8,20,1,0,1,0,1,0.146666671333333,0.0933333353333333,-0.053333336,0,0,3,0.2,3.2,0.166666666666667,1,0.529411764705882,0,0,56
"221",221,0,8,6,1,0,0,0,1,0.146666671333333,0.0933333353333333,-0.053333336,0,0,3,0.2,3.2,0.166666666666667,1,0.529411764705882,0,0,56
"222",222,1,8,21,1,0,1,0,1,0.146666671333333,0.0933333353333333,-0.053333336,0,0,3,0.2,3.2,0.166666666666667,1,0.529411764705882,0,0,56
"223",223,0,8,7,1,0,0,0,1,0.146666671333333,0.0933333353333333,-0.053333336,0,0,3,0.2,3.2,0.166666666666667,1,0.529411764705882,0,0,56
"224",224,1,8,22,1,0,1,0,1,0.146666671333333,0.0933333353333333,-0.053333336,0,0,3,0.2,3.2,0.166666666666667,1,0.529411764705882,0,0,56
"225",225,0,8,8,1,0,0,0,1,0.146666671333333,0.0933333353333333,-0.053333336,0,0,3,0.2,3.2,0.166666666666667,1,0.529411764705882,0,0,56
"226",226,1,8,23,1,0,1,0,1,0.146666671333333,0.0933333353333333,-0.053333336,0,0,3,0.2,3.2,0.166666666666667,1,0.529411764705882,0,0,56
"227",227,0,8,9,1,0,0,0,1,0.146666671333333,0.0933333353333333,-0.053333336,0,0,3,0.2,3.2,0.166666666666667,1,0.529411764705882,0,0,56
"228",228,1,8,24,1,0,1,0,1,0.146666671333333,0.0933333353333333,-0.053333336,0.60000002,0,3,0.2,3.2,0.166666666666667,1,0.529411764705882,0,0,56
"229",229,0,8,10,1,0,0,0,1,0.146666671333333,0.0933333353333333,-0.053333336,0.60000002,0,3,0.2,3.2,0.166666666666667,1,0.529411764705882,0,0,56
"230",230,1,8,25,1,0,1,0,1,0.146666671333333,0.0933333353333333,-0.053333336,0,0,3,0.2,3.2,0.166666666666667,1,0.529411764705882,0,0,56
"231",231,0,8,11,1,0,0,0,1,0.146666671333333,0.0933333353333333,-0.053333336,0.60000002,0,3,0.2,3.2,0.166666666666667,1,0.529411764705882,0,0,56
"232",232,1,8,26,1,0,1,0,1,0.146666671333333,0.0933333353333333,-0.053333336,0,0,3,0.2,3.2,0.166666666666667,1,0.529411764705882,0,0,56
"233",233,0,8,12,1,0,0,0,1,0.146666671333333,0.0933333353333333,-0.053333336,0,0,3,0.2,3.2,0.166666666666667,1,0.529411764705882,0,0,56
"234",234,1,8,27,1,0,1,0,1,0.146666671333333,0.0933333353333333,-0.053333336,0.80000001,0,3,0.2,3.2,0.166666666666667,1,0.529411764705882,0,0,56
"235",235,0,8,13,1,0,0,0,1,0.146666671333333,0.0933333353333333,-0.053333336,0,0,3,0.2,3.2,0.166666666666667,1,0.529411764705882,0,0,56
"236",236,1,8,28,1,0,1,0,1,0.146666671333333,0.0933333353333333,-0.053333336,0,0,3,0.2,3.2,0.166666666666667,1,0.529411764705882,0,0,56
"237",237,0,8,14,1,0,0,0,1,0.146666671333333,0.0933333353333333,-0.053333336,0,0,3,0.2,3.2,0.166666666666667,1,0.529411764705882,0,0,56
"238",238,1,8,29,1,0,1,0,1,0.146666671333333,0.0933333353333333,-0.053333336,0,0,3,0.2,3.2,0.166666666666667,1,0.529411764705882,0,0,56
"239",239,0,8,15,1,0,0,0,1,0.146666671333333,0.0933333353333333,-0.053333336,0,0,3,0.2,3.2,0.166666666666667,1,0.529411764705882,0,0,56
"240",240,1,8,30,1,0,1,0,1,0.146666671333333,0.0933333353333333,-0.053333336,0,0,3,0.2,3.2,0.166666666666667,1,0.529411764705882,0,0,56
"241",241,0,9,1,1,0,0,0,0,0.840000008,0.840000008,0,0.80000001,0,3,1.32,5.7,0.166666666666667,1,0.176470588235294,0,0,57
"242",242,1,9,16,1,0,1,0,0,0.840000008,0.840000008,0,0.60000002,0,3,1.32,5.7,0.166666666666667,1,0.176470588235294,0,0,57
"243",243,0,9,2,1,0,0,0,0,0.840000008,0.840000008,0,0.60000002,0,3,1.32,5.7,0.166666666666667,1,0.176470588235294,0,0,57
"244",244,1,9,17,1,0,1,0,0,0.840000008,0.840000008,0,0.80000001,0,3,1.32,5.7,0.166666666666667,1,0.176470588235294,0,0,57
"245",245,0,9,3,1,0,0,0,0,0.840000008,0.840000008,0,1,0,3,1.32,5.7,0.166666666666667,1,0.176470588235294,0,0,57
"246",246,1,9,18,1,0,1,0,0,0.840000008,0.840000008,0,1,0,3,1.32,5.7,0.166666666666667,1,0.176470588235294,0,0,57
"247",247,0,9,4,1,0,0,0,0,0.840000008,0.840000008,0,0.80000001,0,3,1.32,5.7,0.166666666666667,1,0.176470588235294,0,0,57
"248",248,1,9,19,1,0,1,0,0,0.840000008,0.840000008,0,0.60000002,0,3,1.32,5.7,0.166666666666667,1,0.176470588235294,0,0,57
"249",249,0,9,5,1,0,0,0,0,0.840000008,0.840000008,0,0.80000001,0,3,1.32,5.7,0.166666666666667,1,0.176470588235294,0,0,57
"250",250,1,9,20,1,0,1,0,0,0.840000008,0.840000008,0,0.80000001,0,3,1.32,5.7,0.166666666666667,1,0.176470588235294,0,0,57
"251",251,0,9,6,1,0,0,0,0,0.840000008,0.840000008,0,0.80000001,0,3,1.32,5.7,0.166666666666667,1,0.176470588235294,0,0,57
"252",252,1,9,21,1,0,1,0,0,0.840000008,0.840000008,0,0.80000001,0,3,1.32,5.7,0.166666666666667,1,0.176470588235294,0,0,57
"253",253,0,9,7,1,0,0,0,0,0.840000008,0.840000008,0,0.80000001,0,3,1.32,5.7,0.166666666666667,1,0.176470588235294,0,0,57
"254",254,1,9,22,1,0,1,0,0,0.840000008,0.840000008,0,1,0,3,1.32,5.7,0.166666666666667,1,0.176470588235294,0,0,57
"255",255,0,9,8,1,0,0,0,0,0.840000008,0.840000008,0,1,0,3,1.32,5.7,0.166666666666667,1,0.176470588235294,0,0,57
"256",256,1,9,23,1,0,1,0,0,0.840000008,0.840000008,0,1,0,3,1.32,5.7,0.166666666666667,1,0.176470588235294,0,0,57
"257",257,0,9,9,1,0,0,0,0,0.840000008,0.840000008,0,1,0,3,1.32,5.7,0.166666666666667,1,0.176470588235294,0,0,57
"258",258,1,9,24,1,0,1,0,0,0.840000008,0.840000008,0,0.60000002,0,3,1.32,5.7,0.166666666666667,1,0.176470588235294,0,0,57
"259",259,0,9,10,1,0,0,0,0,0.840000008,0.840000008,0,1,0,3,1.32,5.7,0.166666666666667,1,0.176470588235294,0,0,57
"260",260,1,9,25,1,0,1,0,0,0.840000008,0.840000008,0,1,0,3,1.32,5.7,0.166666666666667,1,0.176470588235294,0,0,57
"261",261,0,9,11,1,0,0,0,0,0.840000008,0.840000008,0,1,0,3,1.32,5.7,0.166666666666667,1,0.176470588235294,0,0,57
"262",262,1,9,26,1,0,1,0,0,0.840000008,0.840000008,0,0.80000001,0,3,1.32,5.7,0.166666666666667,1,0.176470588235294,0,0,57
"263",263,0,9,12,1,0,0,0,0,0.840000008,0.840000008,0,0.80000001,0,3,1.32,5.7,0.166666666666667,1,0.176470588235294,0,0,57
"264",264,1,9,27,1,0,1,0,0,0.840000008,0.840000008,0,1,0,3,1.32,5.7,0.166666666666667,1,0.176470588235294,0,0,57
"265",265,0,9,13,1,0,0,0,0,0.840000008,0.840000008,0,0.80000001,0,3,1.32,5.7,0.166666666666667,1,0.176470588235294,0,0,57
"266",266,1,9,28,1,0,1,0,0,0.840000008,0.840000008,0,0.80000001,0,3,1.32,5.7,0.166666666666667,1,0.176470588235294,0,0,57
"267",267,0,9,14,1,0,0,0,0,0.840000008,0.840000008,0,0.80000001,0,3,1.32,5.7,0.166666666666667,1,0.176470588235294,0,0,57
"268",268,1,9,29,1,0,1,0,0,0.840000008,0.840000008,0,1,0,3,1.32,5.7,0.166666666666667,1,0.176470588235294,0,0,57
"269",269,0,9,15,1,0,0,0,0,0.840000008,0.840000008,0,0.60000002,0,3,1.32,5.7,0.166666666666667,1,0.176470588235294,0,0,57
"270",270,1,9,30,1,0,1,0,0,0.840000008,0.840000008,0,0.80000001,0,3,1.32,5.7,0.166666666666667,1,0.176470588235294,0,0,57
"271",271,0,10,1,0,1,0,0,1,0.466666678,0.533333343333333,0.0666666653333334,0.40000001,0,1,1.5,4.2,0,1,0.470588235294118,0,0,30
"272",272,1,10,16,0,1,0,1,1,0.466666678,0.533333343333333,0.0666666653333334,0.40000001,0,1,1.5,4.2,0,1,0.470588235294118,0,0,30
"273",273,0,10,2,0,1,0,0,1,0.466666678,0.533333343333333,0.0666666653333334,0.40000001,0,1,1.5,4.2,0,1,0.470588235294118,0,0,30
"274",274,1,10,17,0,1,0,1,1,0.466666678,0.533333343333333,0.0666666653333334,0.80000001,0,1,1.5,4.2,0,1,0.470588235294118,0,0,30
"275",275,0,10,3,0,1,0,0,1,0.466666678,0.533333343333333,0.0666666653333334,0,0,1,1.5,4.2,0,1,0.470588235294118,0,0,30
"276",276,1,10,18,0,1,0,1,1,0.466666678,0.533333343333333,0.0666666653333334,0.60000002,0,1,1.5,4.2,0,1,0.470588235294118,0,0,30
"277",277,0,10,4,0,1,0,0,1,0.466666678,0.533333343333333,0.0666666653333334,0.2,0,1,1.5,4.2,0,1,0.470588235294118,0,0,30
"278",278,1,10,19,0,1,0,1,1,0.466666678,0.533333343333333,0.0666666653333334,0.40000001,0,1,1.5,4.2,0,1,0.470588235294118,0,0,30
"279",279,0,10,5,0,1,0,0,1,0.466666678,0.533333343333333,0.0666666653333334,0.2,0,1,1.5,4.2,0,1,0.470588235294118,0,0,30
"280",280,1,10,20,0,1,0,1,1,0.466666678,0.533333343333333,0.0666666653333334,0.40000001,0,1,1.5,4.2,0,1,0.470588235294118,0,0,30
"281",281,0,10,6,0,1,0,0,1,0.466666678,0.533333343333333,0.0666666653333334,0.40000001,0,1,1.5,4.2,0,1,0.470588235294118,0,0,30
"282",282,1,10,21,0,1,0,1,1,0.466666678,0.533333343333333,0.0666666653333334,0.2,0,1,1.5,4.2,0,1,0.470588235294118,0,0,30
"283",283,0,10,7,0,1,0,0,1,0.466666678,0.533333343333333,0.0666666653333334,0.60000002,0,1,1.5,4.2,0,1,0.470588235294118,0,0,30
"284",284,1,10,22,0,1,0,1,1,0.466666678,0.533333343333333,0.0666666653333334,0.80000001,0,1,1.5,4.2,0,1,0.470588235294118,0,0,30
"285",285,0,10,8,0,1,0,0,1,0.466666678,0.533333343333333,0.0666666653333334,0.60000002,0,1,1.5,4.2,0,1,0.470588235294118,0,0,30
"286",286,1,10,23,0,1,0,1,1,0.466666678,0.533333343333333,0.0666666653333334,0.80000001,0,1,1.5,4.2,0,1,0.470588235294118,0,0,30
"287",287,0,10,9,0,1,0,0,1,0.466666678,0.533333343333333,0.0666666653333334,0.60000002,0,1,1.5,4.2,0,1,0.470588235294118,0,0,30
"288",288,1,10,24,0,1,0,1,1,0.466666678,0.533333343333333,0.0666666653333334,0.40000001,0,1,1.5,4.2,0,1,0.470588235294118,0,0,30
"289",289,0,10,10,0,1,0,0,1,0.466666678,0.533333343333333,0.0666666653333334,0.40000001,0,1,1.5,4.2,0,1,0.470588235294118,0,0,30
"290",290,1,10,25,0,1,0,1,1,0.466666678,0.533333343333333,0.0666666653333334,0.40000001,0,1,1.5,4.2,0,1,0.470588235294118,0,0,30
"291",291,0,10,11,0,1,0,0,1,0.466666678,0.533333343333333,0.0666666653333334,0.40000001,0,1,1.5,4.2,0,1,0.470588235294118,0,0,30
"292",292,1,10,26,0,1,0,1,1,0.466666678,0.533333343333333,0.0666666653333334,0.40000001,0,1,1.5,4.2,0,1,0.470588235294118,0,0,30
"293",293,0,10,12,0,1,0,0,1,0.466666678,0.533333343333333,0.0666666653333334,0.60000002,0,1,1.5,4.2,0,1,0.470588235294118,0,0,30
"294",294,1,10,27,0,1,0,1,1,0.466666678,0.533333343333333,0.0666666653333334,1,0,1,1.5,4.2,0,1,0.470588235294118,0,0,30
"295",295,0,10,13,0,1,0,0,1,0.466666678,0.533333343333333,0.0666666653333334,1,0,1,1.5,4.2,0,1,0.470588235294118,0,0,30
"296",296,1,10,28,0,1,0,1,1,0.466666678,0.533333343333333,0.0666666653333334,0.60000002,0,1,1.5,4.2,0,1,0.470588235294118,0,0,30
"297",297,0,10,14,0,1,0,0,1,0.466666678,0.533333343333333,0.0666666653333334,0.60000002,0,1,1.5,4.2,0,1,0.470588235294118,0,0,30
"298",298,1,10,29,0,1,0,1,1,0.466666678,0.533333343333333,0.0666666653333334,0.40000001,0,1,1.5,4.2,0,1,0.470588235294118,0,0,30
"299",299,0,10,15,0,1,0,0,1,0.466666678,0.533333343333333,0.0666666653333334,0.60000002,0,1,1.5,4.2,0,1,0.470588235294118,0,0,30
"300",300,1,10,30,0,1,0,1,1,0.466666678,0.533333343333333,0.0666666653333334,0.40000001,0,1,1.5,4.2,0,1,0.470588235294118,0,0,30
"301",301,0,11,1,0,1,0,0,0,0.400000009333333,0.466666677333333,0.066666668,0.40000001,0,4,1.58,4.4,0.166666666666667,1,0.588235294117647,0,1,50
"302",302,1,11,16,0,1,0,1,0,0.400000009333333,0.466666677333333,0.066666668,0.40000001,0,4,1.58,4.4,0.166666666666667,1,0.588235294117647,0,1,50
"303",303,0,11,2,0,1,0,0,0,0.400000009333333,0.466666677333333,0.066666668,0.40000001,0,4,1.58,4.4,0.166666666666667,1,0.588235294117647,0,1,50
"304",304,1,11,17,0,1,0,1,0,0.400000009333333,0.466666677333333,0.066666668,0.60000002,0,4,1.58,4.4,0.166666666666667,1,0.588235294117647,0,1,50
"305",305,0,11,3,0,1,0,0,0,0.400000009333333,0.466666677333333,0.066666668,0.40000001,0,4,1.58,4.4,0.166666666666667,1,0.588235294117647,0,1,50
"306",306,1,11,18,0,1,0,1,0,0.400000009333333,0.466666677333333,0.066666668,0.2,0,4,1.58,4.4,0.166666666666667,1,0.588235294117647,0,1,50
"307",307,0,11,4,0,1,0,0,0,0.400000009333333,0.466666677333333,0.066666668,0.40000001,0,4,1.58,4.4,0.166666666666667,1,0.588235294117647,0,1,50
"308",308,1,11,19,0,1,0,1,0,0.400000009333333,0.466666677333333,0.066666668,0.60000002,0,4,1.58,4.4,0.166666666666667,1,0.588235294117647,0,1,50
"309",309,0,11,5,0,1,0,0,0,0.400000009333333,0.466666677333333,0.066666668,0,0,4,1.58,4.4,0.166666666666667,1,0.588235294117647,0,1,50
"310",310,1,11,20,0,1,0,1,0,0.400000009333333,0.466666677333333,0.066666668,0.40000001,0,4,1.58,4.4,0.166666666666667,1,0.588235294117647,0,1,50
"311",311,0,11,6,0,1,0,0,0,0.400000009333333,0.466666677333333,0.066666668,0.2,0,4,1.58,4.4,0.166666666666667,1,0.588235294117647,0,1,50
"312",312,1,11,21,0,1,0,1,0,0.400000009333333,0.466666677333333,0.066666668,0.40000001,0,4,1.58,4.4,0.166666666666667,1,0.588235294117647,0,1,50
"313",313,0,11,7,0,1,0,0,0,0.400000009333333,0.466666677333333,0.066666668,0.60000002,0,4,1.58,4.4,0.166666666666667,1,0.588235294117647,0,1,50
"314",314,1,11,22,0,1,0,1,0,0.400000009333333,0.466666677333333,0.066666668,0.40000001,0,4,1.58,4.4,0.166666666666667,1,0.588235294117647,0,1,50
"315",315,0,11,8,0,1,0,0,0,0.400000009333333,0.466666677333333,0.066666668,0.60000002,0,4,1.58,4.4,0.166666666666667,1,0.588235294117647,0,1,50
"316",316,1,11,23,0,1,0,1,0,0.400000009333333,0.466666677333333,0.066666668,0.2,0,4,1.58,4.4,0.166666666666667,1,0.588235294117647,0,1,50
"317",317,0,11,9,0,1,0,0,0,0.400000009333333,0.466666677333333,0.066666668,0.40000001,0,4,1.58,4.4,0.166666666666667,1,0.588235294117647,0,1,50
"318",318,1,11,24,0,1,0,1,0,0.400000009333333,0.466666677333333,0.066666668,0.40000001,0,4,1.58,4.4,0.166666666666667,1,0.588235294117647,0,1,50
"319",319,0,11,10,0,1,0,0,0,0.400000009333333,0.466666677333333,0.066666668,0.2,0,4,1.58,4.4,0.166666666666667,1,0.588235294117647,0,1,50
"320",320,1,11,25,0,1,0,1,0,0.400000009333333,0.466666677333333,0.066666668,0.40000001,0,4,1.58,4.4,0.166666666666667,1,0.588235294117647,0,1,50
"321",321,0,11,11,0,1,0,0,0,0.400000009333333,0.466666677333333,0.066666668,0.40000001,0,4,1.58,4.4,0.166666666666667,1,0.588235294117647,0,1,50
"322",322,1,11,26,0,1,0,1,0,0.400000009333333,0.466666677333333,0.066666668,1,0,4,1.58,4.4,0.166666666666667,1,0.588235294117647,0,1,50
"323",323,0,11,12,0,1,0,0,0,0.400000009333333,0.466666677333333,0.066666668,0.60000002,0,4,1.58,4.4,0.166666666666667,1,0.588235294117647,0,1,50
"324",324,1,11,27,0,1,0,1,0,0.400000009333333,0.466666677333333,0.066666668,0.40000001,0,4,1.58,4.4,0.166666666666667,1,0.588235294117647,0,1,50
"325",325,0,11,13,0,1,0,0,0,0.400000009333333,0.466666677333333,0.066666668,0.40000001,0,4,1.58,4.4,0.166666666666667,1,0.588235294117647,0,1,50
"326",326,1,11,28,0,1,0,1,0,0.400000009333333,0.466666677333333,0.066666668,0.40000001,0,4,1.58,4.4,0.166666666666667,1,0.588235294117647,0,1,50
"327",327,0,11,14,0,1,0,0,0,0.400000009333333,0.466666677333333,0.066666668,0.80000001,0,4,1.58,4.4,0.166666666666667,1,0.588235294117647,0,1,50
"328",328,1,11,29,0,1,0,1,0,0.400000009333333,0.466666677333333,0.066666668,0.60000002,0,4,1.58,4.4,0.166666666666667,1,0.588235294117647,0,1,50
"329",329,0,11,15,0,1,0,0,0,0.400000009333333,0.466666677333333,0.066666668,0.2,0,4,1.58,4.4,0.166666666666667,1,0.588235294117647,0,1,50
"330",330,1,11,30,0,1,0,1,0,0.400000009333333,0.466666677333333,0.066666668,0.60000002,0,4,1.58,4.4,0.166666666666667,1,0.588235294117647,0,1,50
"331",331,0,12,1,0,1,0,0,1,0.280000006,0.386666676,0.10666667,0.40000001,0,3,1.06,3.8,0,1,0,0,1,18
"332",332,1,12,16,0,1,0,1,1,0.280000006,0.386666676,0.10666667,0.40000001,0,3,1.06,3.8,0,1,0,0,1,18
"333",333,0,12,2,0,1,0,0,1,0.280000006,0.386666676,0.10666667,0.40000001,0,3,1.06,3.8,0,1,0,0,1,18
"334",334,1,12,17,0,1,0,1,1,0.280000006,0.386666676,0.10666667,0,0,3,1.06,3.8,0,1,0,0,1,18
"335",335,0,12,3,0,1,0,0,1,0.280000006,0.386666676,0.10666667,0.40000001,0,3,1.06,3.8,0,1,0,0,1,18
"336",336,1,12,18,0,1,0,1,1,0.280000006,0.386666676,0.10666667,0.40000001,0,3,1.06,3.8,0,1,0,0,1,18
"337",337,0,12,4,0,1,0,0,1,0.280000006,0.386666676,0.10666667,0.2,0,3,1.06,3.8,0,1,0,0,1,18
"338",338,1,12,19,0,1,0,1,1,0.280000006,0.386666676,0.10666667,0.60000002,0,3,1.06,3.8,0,1,0,0,1,18
"339",339,0,12,5,0,1,0,0,1,0.280000006,0.386666676,0.10666667,0,0,3,1.06,3.8,0,1,0,0,1,18
"340",340,1,12,20,0,1,0,1,1,0.280000006,0.386666676,0.10666667,0.40000001,0,3,1.06,3.8,0,1,0,0,1,18
"341",341,0,12,6,0,1,0,0,1,0.280000006,0.386666676,0.10666667,0,0,3,1.06,3.8,0,1,0,0,1,18
"342",342,1,12,21,0,1,0,1,1,0.280000006,0.386666676,0.10666667,0.2,0,3,1.06,3.8,0,1,0,0,1,18
"343",343,0,12,7,0,1,0,0,1,0.280000006,0.386666676,0.10666667,0.40000001,0,3,1.06,3.8,0,1,0,0,1,18
"344",344,1,12,22,0,1,0,1,1,0.280000006,0.386666676,0.10666667,0.40000001,0,3,1.06,3.8,0,1,0,0,1,18
"345",345,0,12,8,0,1,0,0,1,0.280000006,0.386666676,0.10666667,0,0,3,1.06,3.8,0,1,0,0,1,18
"346",346,1,12,23,0,1,0,1,1,0.280000006,0.386666676,0.10666667,0.40000001,0,3,1.06,3.8,0,1,0,0,1,18
"347",347,0,12,9,0,1,0,0,1,0.280000006,0.386666676,0.10666667,0.80000001,0,3,1.06,3.8,0,1,0,0,1,18
"348",348,1,12,24,0,1,0,1,1,0.280000006,0.386666676,0.10666667,0.40000001,0,3,1.06,3.8,0,1,0,0,1,18
"349",349,0,12,10,0,1,0,0,1,0.280000006,0.386666676,0.10666667,0.40000001,0,3,1.06,3.8,0,1,0,0,1,18
"350",350,1,12,25,0,1,0,1,1,0.280000006,0.386666676,0.10666667,0,0,3,1.06,3.8,0,1,0,0,1,18
"351",351,0,12,11,0,1,0,0,1,0.280000006,0.386666676,0.10666667,0,0,3,1.06,3.8,0,1,0,0,1,18
"352",352,1,12,26,0,1,0,1,1,0.280000006,0.386666676,0.10666667,0.40000001,0,3,1.06,3.8,0,1,0,0,1,18
"353",353,0,12,12,0,1,0,0,1,0.280000006,0.386666676,0.10666667,0.40000001,0,3,1.06,3.8,0,1,0,0,1,18
"354",354,1,12,27,0,1,0,1,1,0.280000006,0.386666676,0.10666667,0.80000001,0,3,1.06,3.8,0,1,0,0,1,18
"355",355,0,12,13,0,1,0,0,1,0.280000006,0.386666676,0.10666667,0,0,3,1.06,3.8,0,1,0,0,1,18
"356",356,1,12,28,0,1,0,1,1,0.280000006,0.386666676,0.10666667,0.60000002,0,3,1.06,3.8,0,1,0,0,1,18
"357",357,0,12,14,0,1,0,0,1,0.280000006,0.386666676,0.10666667,0.40000001,0,3,1.06,3.8,0,1,0,0,1,18
"358",358,1,12,29,0,1,0,1,1,0.280000006,0.386666676,0.10666667,0.40000001,0,3,1.06,3.8,0,1,0,0,1,18
"359",359,0,12,15,0,1,0,0,1,0.280000006,0.386666676,0.10666667,0.40000001,0,3,1.06,3.8,0,1,0,0,1,18
"360",360,1,12,30,0,1,0,1,1,0.280000006,0.386666676,0.10666667,0.40000001,0,3,1.06,3.8,0,1,0,0,1,18
"361",361,0,13,1,0,1,0,0,1,0.880000006,0.933333336666667,0.0533333306666667,1,0,4,1.84,3.3,0,1,0.294117647058824,1,1,31
"362",362,1,13,16,0,1,0,1,1,0.880000006,0.933333336666667,0.0533333306666667,0.80000001,0,4,1.84,3.3,0,1,0.294117647058824,1,1,31
"363",363,0,13,2,0,1,0,0,1,0.880000006,0.933333336666667,0.0533333306666667,0.80000001,0,4,1.84,3.3,0,1,0.294117647058824,1,1,31
"364",364,1,13,17,0,1,0,1,1,0.880000006,0.933333336666667,0.0533333306666667,1,0,4,1.84,3.3,0,1,0.294117647058824,1,1,31
"365",365,0,13,3,0,1,0,0,1,0.880000006,0.933333336666667,0.0533333306666667,1,0,4,1.84,3.3,0,1,0.294117647058824,1,1,31
"366",366,1,13,18,0,1,0,1,1,0.880000006,0.933333336666667,0.0533333306666667,1,0,4,1.84,3.3,0,1,0.294117647058824,1,1,31
