"","real","id","item_num","treatment","control","realxtreatment","realxcontrol","demrep","attentive","avg_fake","avg_real","discernment","rating","age","gender","hispanic","social_conserv","covid_concern_1","sciknow","mms","crt_acc","study"
"344",0,344,1,0,1,0,0,0,1,0.813333337333333,0.826666671333333,0.013333334,0.60000002,0.86,1,0,3,1.8,0,4,0.333333333333333,1
"345",0,345,1,0,1,0,0,0,1,0.880000006,0.853333340666667,-0.0266666653333333,0.80000001,0.98,1,0,2,1.98,0,4.5,0.333333333333333,1
"346",0,346,1,1,0,0,0,0,1,0.280000004666667,0.360000006666667,0.080000002,0,0.72,0,0,3,2,0,6.4,0.166666666666667,1
"347",0,347,1,0,1,0,0,0,1,0.733333336666667,0.920000004,0.186666667333333,1,0.98,1,0,3,2,0,6.3,0.5,1
"348",0,348,1,0,1,0,0,0,1,0.720000010666667,0.680000013333333,-0.0399999973333334,0.80000001,0.64,0,0,2,1.58,0,4.9,0.666666666666667,1
"349",0,349,1,0,1,0,0,0,1,0.853333337333333,0.786666668,-0.0666666693333333,0.80000001,0.72,1,0,3,2,0,6.7,0.166666666666667,1
"350",0,350,1,0,1,0,0,0,1,0.840000003333333,0.893333338666667,0.0533333353333333,0.40000001,0.74,1,1,1,2,0,5.9,0.666666666666667,1
"351",0,351,1,1,0,0,0,0,0,0.893333338666667,0.893333337333333,-1.33333333263153e-09,1,0.76,1,0,3,1.46,0,4.7,0.333333333333333,1
"352",0,352,1,0,1,0,0,1,0,0.520000011333333,0.33333334,-0.186666671333333,0,0.54,1,0,4,0.9,1,3.6,0.5,1
"353",0,353,1,0,1,0,0,0,1,0.626666676,0.693333344666667,0.0666666686666666,0.2,0.68,0,1,2,2,0,5.4,0.333333333333333,1
"354",0,354,1,1,0,0,0,0,1,0.300000005,0.306666670666667,0.00666666566666668,0.60000002,0.72,0,0,3,0.2,0,4.6,0.333333333333333,1
"355",0,355,1,1,0,0,0,0,1,0.533333333333333,0.533333333333333,0,1,0.78,1,0,3,0.5,0,3.4,0.166666666666667,1
"356",0,356,1,1,0,0,0,0,1,0.440000005333333,0.693333345333333,0.25333334,0.80000001,0.66,0,0,4,1.22,0,5.4,0.5,1
"357",0,357,1,1,0,0,0,1,1,0.653333339333333,0.613333342,-0.0399999973333334,0,0.92,0,0,5,0.98,1,4.2,0.5,1
