"","datacollection","condition","new_whomoreimm","new_whoblamew","bigot_personjudge","new_acttellmor","new_behtellmor","bigot_infovalue","pltclideo","gender","yearbirth","countrybir","expeng","ethnicity","parented","bfrres","bfrthese","citytown","postalcode","honest","faminc","mturkhowm"
"235",4,1,2,2,2,2,3,2.5,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"",""
"236",4,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"",""
"237",4,1,4,3,3.5,3,3,3,7,1,1969,187,45,1,6,"25",2,"Fort Collins, Colorado","80524",1,"56000","100"
"238",4,1,6,4,5,6,1,3.5,4,1,1996,187,18,2,4,"100",2,"Brooklyn","11204",1,"60000","100"
"239",4,1,5,6,5.5,6,2,4,6,1,1955,187,59,1,4,"400",2,"Plymouth, Ma","2360",1,"8000","400"
"240",4,0,3,2,2.5,2,2,2,2,2,1975,187,39,3,4,"200",2,"Compton","90220",1,"35000","200"
"241",4,1,2,2,2,1,1,1,2,1,1987,187,26,1,5,"150",1,"New York","10304",1,"40000","150"
"242",4,0,1,1,1,1,4,2.5,4,2,1978,187,35,1,5,"2000",2,"springfield","65814",1,"36000","5000"
"243",4,1,2,2,2,2,5,3.5,2,2,1988,187,26,1,4,"50",2,"Bellingham","98229",1,"26000","80"
"244",4,0,1,1,1,7,1,4,2,1,1991,121,20,2,5,"8",2,"Sun City, CA","94585",1,"40000","1231"
"245",4,1,1,4,2.5,2,2,2,4,2,1968,170,42,1,5,"0",2,"Ashland","1721",1,"35000","1000"
"246",4,0,2,2,2,1,1,1,4,1,1978,187,36,3,2,"1000",2,"riverside","92570",1,"40000","5000"
"247",4,1,1,4,2.5,1,1,1,3,1,1990,187,24,1,5,"30",2,"fredericksburg","22405",1,"174000","100"
"248",4,1,2,2,2,2,1,1.5,3,2,1990,187,24,1,5,"5",2,"Natchez","39120",1,"30000","5"
"249",4,0,5,4,4.5,5,6,5.5,3,1,1986,187,28,1,4,"25",2,"Chicago","6060",1,"20000","25"
"250",4,1,1,1,1,1,7,4,3,2,1957,187,57,1,5,"500?",2,"Newton","7860",1,"30000","700?"
"251",4,0,1,4,2.5,1,1,1,4,2,1989,187,24,1,4,"3",2,"Kokomo","46901",1,"12","18"
"252",4,1,4,4,4,5,3,4,3,1,1988,187,26,1,3,"50",2,"prunedale","93907",1,"23.000.00","700"
"253",4,0,1,1,1,1,1,1,1,1,1986,187,28,4,4,"140",2,"Randallstown","21133",1,"50000","140"
"254",4,0,1,1,1,1,2,1.5,2,1,1987,31,1987,3,4,"200",2,"las vegas","89130",1,"35000","10000"
"255",4,1,1,3,2,1,6,3.5,3,1,1995,187,19,1,5,"16",2,"Reading","19605",1,"60000","16"
"256",4,0,1,1,1,1,1,1,4,1,1982,187,32,1,3,"3500",2,"San Diego","91945",1,"75000","3500"
"257",4,0,2,3,2.5,2,3,2.5,4,2,1993,187,20,4,5,"250",2,"West Palm Beach","33401",1,"35000","250"
"258",4,1,7,1,4,1,1,1,4,2,1987,187,27,1,4,"100",2,"Union","63084",1,"80000","1000"
"259",4,0,7,2,4.5,1,2,1.5,3,1,1982,187,32,1,4,"15+",2,"Rupert","83350",1,"48000","20"
"260",4,1,1,1,1,1,4,2.5,1,1,1988,187,26,1,5,"20",2,"Bellingham","98229",1,"30000","100"
"261",4,1,1,5,3,1,1,1,4,1,1974,78,20,2,5,"2",2,"san diego","92126",1,"3000","30"
"262",4,1,3,3,3,6,2,4,3,2,1991,187,18,2,3,"25",2,"Corvallis","97331",1,"35000","50"
"263",4,1,4,1,2.5,1,1,1,1,1,1974,187,40,1,4,"7",2,"mojave","93501",1,"17000","130"
"264",4,1,1,1,1,1,1,1,4,2,1983,187,31,1,5,"12",2,"san francisco","94102",1,"90000","15"
"265",4,0,2,2,2,2,4,3,3,1,1992,187,20,2,5,"300",2,"Elk grove","95624",1,"85000","8000"
"266",4,1,7,1,4,1,5,3,4,1,1971,187,43,4,4,"14",2,"Savannah","31312",1,"49000","14"
"267",4,0,1,1,1,1,1,1,4,1,1993,187,21,3,4,"5000",2,"stockton","95215",1,"50000","590"
"268",4,1,5,1,3,1,1,1,2,2,1946,187,68,1,5,"40000",2,"La Marque","77568",1,"39000","40000"
"269",4,1,1,1,1,1,1,1,2,1,1977,187,37,1,4,"500",2,"Nashville","37210",1,"80000","800"
"270",4,1,3,2,2.5,3,3,3,1,2,1984,187,30,4,4,"5000",2,"Philadelphia","19141",1,"25000","5000"
"271",4,0,6,6,6,4,1,2.5,6,1,1964,187,50,1,5,"10",2,"valley view","76272",1,"40000","100"
"272",4,1,1,2,1.5,1,1,1,4,1,1982,187,21,1,3,"129000",2,"Seattle","98106",1,"8600","129000"
"273",4,0,1,1,1,1,6,3.5,3,1,1993,162,16,2,4,"5",2,"hanover","3755",1,"100000","0"
"274",4,1,5,3,4,2,2,2,4,1,1987,187,27,1,3,"40",2,"Pine Grove","17963",1,"36000","40"
"275",4,1,5,5,5,1,7,4,1,1,1981,187,33,1,5,"152",2,"Massillon","44647",1,"50000","152"
"276",4,0,3,3,3,1,1,1,3,1,1991,187,23,3,5,"1000",2,"Edinburg","78539",1,"20000","1000"
"277",4,0,4,3,3.5,3,5,4,2,1,1990,187,24,1,5,"4000",2,"Tallahassee","32301",1,"10000","4000"
"278",4,1,1,1,1,1,1,1,1,1,1988,187,26,1,4,"500",2,"Hazard","41701",1,"12000","1200"
"279",4,0,1,1,1,1,1,1,7,2,1967,187,47,1,6,"501",2,"Berkley","2779",1,"250000","501"
"280",4,1,1,1,1,1,1,1,1,1,1975,187,39,1,1,"650",2,"McDonough, GA","30253",1,"47000","650"
"281",4,1,1,1,1,1,1,1,4,2,1962,187,50,1,4,"25",2,"Falkville","35622",1,"60000","27"
"282",4,1,2,2,2,1,6,3.5,4,1,1984,187,30,1,6,"52",2,"Los Angeles","90024",1,"50000","52"
"283",4,1,7,7,7,7,1,4,4,2,1982,187,32,1,4,"100",2,"Blythe","30805",1,"42000","100-150"
"284",4,0,2,2,2,1,1,1,2,2,1943,187,71,1,3,"1385",2,"Cleveland","44130",1,"32000","1386"
"285",4,1,2,2,2,1,2,1.5,2,2,1981,187,33,1,6,"5000",2,"Grand Rapids","49451",1,"57000","5000"
"286",4,0,2,2,2,3,7,5,2,1,1989,162,25,2,6,"3000",1,"Norman","73069",1,"12500","3000"
"287",4,1,4,4,4,4,4,4,7,2,1975,187,39,1,6,"6600",2,"jacksonville","32210",1,"30000","6600"
"288",4,0,3,3,3,2,1,1.5,4,2,1978,187,36,1,4,"5025",2,"Tampa","33605",1,"40000","5025"
"289",4,1,1,1,1,1,1,1,1,2,1986,187,28,3,4,"3800",2,"New York","10023",1,"31500","3900"
"290",4,0,3,3,3,2,6,4,3,1,1964,187,48,1,6,"400",2,"Tyler, TX","75701",1,"19500","400"
"291",4,1,5,5,5,5,7,6,4,2,1979,187,35,1,5,"52",2,"Round Rock","78681",1,"35000","52"
"292",4,0,2,2,2,1,3,2,6,2,1984,187,30,1,4,"2500",2,"winder","30680",1,"40000","2500"
"293",4,0,6,6,6,6,6,6,4,2,1986,187,28,1,6,"350",1,"Charlotte","28278",1,"65000","350"
"294",4,1,1,1,1,1,2,1.5,2,2,1993,187,21,4,6,"150",2,"Austin","78741",1,"120000","300"
"295",4,0,5,2,3.5,2,2,2,2,2,1976,187,38,1,5,"200",2,"Winston Salem","27045",1,"20000","175"
"296",4,0,5,5,5,2,6,4,3,1,1974,187,40,1,5,"2000",2,"Fall River","2723",1,"76500","2000"
"297",4,1,1,2,1.5,1,2,1.5,4,1,1961,187,53,1,2,"100",2,"Winter Springs, FL","32708",1,"28500","100"
"298",4,1,1,1,1,1,1,1,1,2,1983,187,31,1,6,"3",2,"West Palm Beach","33410",1,"43000","100000"
"299",4,1,2,1,1.5,1,1,1,2,1,1982,187,32,1,4,"20",1,"Vandalia, OH","45377",1,"35000","300"
"300",4,1,6,2,4,1,1,1,4,2,1984,187,30,1,5,"1000",2,"eustis","32726",1,"49000","1000"
"301",4,1,3,3,3,3,3,3,1,1,1966,NA,48,1,6,"200",2,"greensboro","27406",1,"30000","200"
"302",4,0,6,4,5,5,2,3.5,4,1,1970,187,44,1,3,"500",2,"Hopkinton","2833",1,"50000","1000"
"303",4,0,4,4,4,4,4,4,5,1,1970,187,43,1,4,"12",2,"Prior Lake","55372",1,"130000","12"
"304",4,1,2,2,2,1,1,1,6,1,1981,187,30,2,5,"0",2,"Methuen","1844",1,"95000","200"
"305",4,1,1,1,1,1,1,1,4,2,1992,187,22,1,5,"200",2,"parma","44131",1,"25000","200"
"306",4,0,2,2,2,1,6,3.5,3,2,1990,187,24,1,4,"1500",1,"Burlington","27215",1,"26000","1500"
"307",4,1,6,2,4,1,1,1,5,1,1990,187,NA,4,3,"don't know",1,"Chicago","60651",1,"30000","500"
"308",4,0,2,1,1.5,2,2,2,4,2,1951,187,63,1,4,"15000+",2,"Melcher-Dallas","50062",1,"35000","5000"
"309",4,1,3,3,3,2,2,2,3,2,1972,187,42,1,3,"100",2,"saltillo","38866",1,"65000","4000"
"310",4,1,2,2,2,2,2,2,4,2,1969,187,42,1,2,"30",2,"Bristow","74010",1,"10000","30"
"311",4,1,1,1,1,1,1,1,1,1,1986,187,27,1,4,"12000",2,"Rochester","14606",1,"24500","12000"
"312",4,1,1,1,1,1,1,1,6,1,1963,187,51,1,NA,"400",2,"Fresno","93711",1,"135000","400"
"313",4,0,1,1,1,1,1,1,5,1,1988,142,19,1,4,">5",2,"North Highlands, CA","95660",1,"less than 10k","100"
"314",4,0,7,7,7,1,7,4,2,2,1992,187,22,1,4,"5000",2,"Brown city","48416",1,"15000","5000"
"315",4,0,1,1,1,4,4,4,1,1,1993,187,21,1,4,"At least 1.",2,"Crestview, FL","32536",1,"N/A","18"
"316",4,1,2,4,3,3,3,3,3,2,1994,187,20,1,5,"20",2,"Santa Cruz","95064",1,"$25,000","25"
"317",4,1,1,1,1,1,7,4,2,2,1950,187,64,4,4,"1000",2,"Philadelphia","19149",1,"40000","1000"
"318",4,0,4,3,3.5,2,6,4,2,1,1991,187,23,1,5,"50",2,"Brewster","2631",1,"50000","200"
"319",4,1,3,3,3,3,4,3.5,2,2,1966,187,48,1,5,"300",2,"","28739",1,"85000","300"
"320",4,1,2,5,3.5,5,5,5,4,1,1971,187,43,1,3,"0",2,"Kingsburg","93631",1,"20000","10"
"321",4,1,5,4,4.5,5,7,6,4,2,1970,187,44,4,4,"600",2,"Klamath Falls","97603",1,"24000","8000"
"322",4,1,3,3,3,2,2,2,4,2,1976,187,38,1,4,"500",2,"Hallie","41821",1,"100000","500"
"323",4,1,3,3,3,2,3,2.5,2,1,1987,187,27,1,5,"500",2,"Lancaster","93536",1,"44000","500"
"324",4,0,1,1,1,1,1,1,2,2,1962,187,52,1,5,"100",2,"Portland","97214",1,"18000","100"
"325",4,0,1,1,1,2,1,1.5,3,1,1993,187,18,1,4,"500",2,"Moscow","83843",1,"5000","500"
"326",4,0,1,1,1,1,1,1,4,2,1985,187,29,1,5,"25",2,"","70607",1,"0","25"
"327",4,1,2,2,2,1,1,1,4,2,1980,78,33,5,6,"50",2,"Detroit","48098",1,"80000","50"
"328",4,0,7,5,6,5,4,4.5,3,1,1987,187,27,1,4,"500",2,"Canton","44709",1,"30000","500"
"329",4,1,1,1,1,1,1,1,1,1,1980,187,34,1,3,"500",2,"Oakland","94619",1,"10000","500"
"330",4,1,1,2,1.5,1,2,1.5,1,2,1981,187,33,1,3,"200",2,"Tallmadge","44278",1,"20000","200"
"331",4,0,3,3,3,2,2,2,2,1,1979,187,35,3,3,"5000",2,"new york","10023",1,"32000","11000"
"332",4,0,6,6,6,2,2,2,4,1,1970,187,44,1,4,"30",2,"osceola","72370",1,"45000","400"
"333",4,1,4,3,3.5,5,5,5,4,1,1991,187,23,1,4,"2",2,"mansfield, PA","16933",1,"50000","2"
"334",4,1,3,2,2.5,2,3,2.5,2,2,1984,187,30,1,5,"750",2,"Beaumont","77706",1,"20000","750"
"335",4,0,3,3,3,1,1,1,4,1,1988,187,25,3,4,"50",1,"Dallas","75211",1,"80000","885"
"336",4,1,2,2,2,1,5,3,3,1,1979,187,35,1,4,"500",2,"Portland","4101",1,"26000","1500"
"337",4,0,2,2,2,1,1,1,4,2,1991,187,23,3,5,"500",2,"Concord","94520",1,"130000","1000"
"338",4,1,3,3,3,3,5,4,6,1,1980,187,34,1,5,"50",2,"Pittsburgh","16066",1,"90000","50"
"339",4,1,1,1,1,1,1,1,4,1,1993,192,14,2,4,"2000",2,"tacoma","98445",1,"40000","11000"
"340",4,1,2,1,1.5,1,1,1,1,2,1991,187,23,4,4,"11",1,"Lemoore","93245",1,"45000","61"
"341",4,1,2,3,2.5,2,2,2,4,2,1992,187,22,4,5,"10",1,"reno","89506",1,"15000","15"
"342",4,0,1,1,1,1,1,1,1,1,1983,142,19,1,5,"0",2,"North Highlands","95660",1,"35000","80"
"343",4,0,1,1,1,1,1,1,4,1,1987,187,27,NA,3,"1000",2,"Lombard","60148",1,"75000","4000"
"344",4,1,3,4,3.5,4,4,4,4,2,1991,187,23,1,3,"1",2,"McAlisterville","17049",1,"40000","300"
"345",4,0,5,3,4,3,3,3,2,2,1957,187,57,4,4,"1000",2,"Jonesboro","30238",1,"44000","2000"
"346",4,1,1,1,1,1,1,1,2,1,1992,187,20,3,4,"300",2,"Houston","77076",1,"46000","300"
"347",4,0,1,1,1,1,1,1,5,2,1962,187,52,1,3,"100",2,"Bakersfield","93308",1,"14000","1000"
"348",4,0,3,3,3,2,2,2,4,1,1978,136,25,2,4,"200",2,"Las Vegas","89142",1,"40000","1500"
"349",4,0,2,1,1.5,1,3,2,2,1,1982,187,32,1,5,"a lot; too many to count",2,"Sumner","98390",1,"25200","200"
"350",4,1,1,7,4,7,3,5,3,1,1987,187,27,1,4,"6000",2,"Lapeer","48446",1,"25000","6000"
"351",4,1,4,5,4.5,5,5,5,4,1,1973,187,40,1,4,"300",2,"","92107",1,"45000","300"
"352",4,0,1,1,1,1,1,1,2,2,1985,187,27,1,4,"1000",2,"Vancouver, WA","98662",1,"27000","1000"
"353",4,1,1,1,1,1,1,1,4,1,1959,187,53,1,5,"539",2,"T or C, NM","87901",1,"4800","539"
"354",4,1,2,3,2.5,1,7,4,4,2,1993,187,21,3,4,"1",1,"Stockton","95207",1,"39000","233"
"355",4,0,4,3,3.5,4,6,5,4,1,1987,187,27,1,3,"100",2,"Monrovia","91016",1,"15000","200"
"356",4,1,2,4,3,2,4,3,4,2,1982,187,32,1,5,"3500",2,"Gunnison","81230",1,"44000","3500"
"357",4,0,4,4,4,4,4,4,4,1,1965,187,49,1,4,"14300",2,"Baltimore","21234",1,"36000","14300"
"358",4,0,1,1,1,1,1,1,4,1,1992,191,11,3,4,"300",2,"Ocala","34474",1,"12000","300"
"359",4,0,4,4,4,2,2,2,1,1,1943,187,70,1,5,"100",2,"atlanta","30068",1,"30000","100"
"360",4,0,2,2,2,2,3,2.5,3,1,1988,187,26,3,5,"500",2,"fort myers","33966",1,"390000","500"
"361",4,0,1,1,1,1,1,1,7,2,1973,187,36,1,3,"6798",2,"GRAND RAPIDS","49507",1,"8000","6798"
"362",4,1,7,6,6.5,2,7,4.5,4,1,1985,187,29,1,5,"100+",2,"Warwick","2886",NA,"55000","100+"
"363",4,0,6,7,6.5,6,2,4,6,2,1952,187,62,1,5,"800",2,"Valrico","33594",1,"50000","800"
"364",4,1,4,2,3,2,7,4.5,4,2,1984,187,30,1,3,"7580",2,"washington","63090",1,"50000","9580"
"365",4,1,7,1,4,1,1,1,4,2,1957,187,57,1,3,"500",2,"Houston","77080",1,"50000","570"
"366",4,0,4,4,4,4,3,3.5,2,2,1962,187,52,1,5,"50",2,"Waunakee","53597",1,"40000","100"
"367",4,1,1,1,1,1,1,1,2,1,1983,187,31,1,3,"5000",2,"Franklinton","27525",1,"25000","5000"
"368",4,0,3,3,3,3,3,3,6,2,1966,187,48,1,4,"5000",2,"Wilcox","15870",1,"32000","10000"
"369",4,1,7,1,4,1,1,1,3,2,1959,187,53,4,4,"",2,"ala","35217",1,"19000","2000"
"370",4,1,2,2,2,1,5,3,1,1,1993,187,21,1,4,"",1,"Tooele, UT","84074",1,"$40,000","50-100"
"371",4,1,1,1,1,1,1,1,5,1,1984,187,30,1,4,"500",2,"Pittsburgh","15214",1,"50000","500"
"372",4,1,2,2,2,1,1,1,1,1,1976,187,1976,1,3,"70",2,"Kansas City","64124",1,"42000","100"
"373",4,0,1,1,1,1,1,1,4,2,1979,187,35,4,5,"12",2,"Hollywood","33020",1,"25000","12"
"374",4,1,1,2,1.5,1,3,2,2,2,1971,187,43,1,5,"11500",2,"Vero Beach","34951",1,"133500","11500"
"375",4,0,3,3,3,2,3,2.5,6,2,1976,187,38,1,5,"96",2,"Katy","77449",1,"120000","96"
"376",4,0,4,3,3.5,3,3,3,3,1,1979,187,35,1,5,"700",2,"Bridgewater","22812",1,"40000","700"
"377",4,0,1,1,1,1,7,4,1,2,1983,187,31,6,4,"200",2,"Orange, CA","92869",1,"3000","200"
"378",4,1,4,4,4,4,1,2.5,7,1,1978,NA,36,1,6,"2000",2,"Columbia","65202",1,"52000","2000"
"379",4,1,3,3,3,4,2,3,4,2,1979,187,35,1,5,"150",2,"Baldwinsville","13027",1,"42000","150"
"380",4,1,2,3,2.5,3,4,3.5,5,1,1965,187,49,1,5,"100",2,"Tropic","32962",1,"28000","100"
"381",4,0,2,1,1.5,1,1,1,2,1,1988,187,26,1,5,"100000",2,"Denver","80031",1,"50000","100000"
"382",4,0,2,2,2,1,1,1,5,1,1981,187,33,1,4,"100",2,"Nashville","37203",1,"40000","1500"
"383",4,1,1,1,1,1,1,1,3,1,1968,187,46,4,5,"100",2,"annapolis","21401",1,"48000","100"
"384",4,0,7,1,4,1,1,1,4,2,1975,187,39,1,4,"120",2,"oviedo","32765",1,"33000","120"
"385",4,0,1,3,2,2,2,2,2,1,1990,187,24,1,3,"1002",2,"elkton","21921",1,"42000","1002"
"386",4,1,3,3,3,2,5,3.5,5,1,1964,187,50,1,4,"150",2,"Myrtle Beach","29582",1,"85000","150"
"387",4,0,1,1,1,1,1,1,7,2,1960,187,54,4,5,"750",2,"East Fallowfield","19320",1,"12000","750"
"388",4,0,1,1,1,1,1,1,1,1,1975,187,39,1,5,"2400",2,"Lanesville, IN","47136",1,"87000","2400"
"389",4,0,1,1,1,1,1,1,1,2,1982,187,32,1,5,"300",2,"Denver, CO","80219",1,"$40,000","300"
"390",4,1,2,2,2,4,2,3,4,1,1975,187,39,5,5,"3000",2,"Oklahoma City","73159",1,"50000","3000"
"391",4,1,4,3,3.5,4,3,3.5,6,2,1991,187,23,1,5,"100",2,"westport","12993",1,"65000","100"
"392",4,0,4,4,4,4,2,3,5,2,1989,187,25,1,5,"500",2,"Duarte","91010",1,"40000","500"
"393",4,1,1,1,1,1,1,1,1,2,1978,187,36,4,5,"3000",2,"Central Islip","11722",1,"60000","3000"
"394",4,0,4,4,4,4,4,4,6,1,1979,187,35,1,5,"50+",1,"Grand Rapids","49534",1,"74000","50+"
"395",4,1,2,2,2,2,2,2,6,2,1953,31,61,1,2,"1400",2,"Waukesha","53186",1,"92000","1400"
"396",4,0,1,1,1,1,1,1,2,2,1972,187,NA,1,5,"10",2,"Ocala","34480",1,"90000","10"
"397",4,1,2,2,2,2,3,2.5,2,1,1979,187,33,1,5,"60",1,"Greeley, CO","80634",1,"26000","100"
"398",4,0,1,2,1.5,1,7,4,4,1,1977,187,37,1,4,"20",2,"huntsville","35802",1,"18000","20"
"399",4,0,7,7,7,7,7,7,2,1,1989,187,25,1,4,"56",2,"omaha","68116",1,"25000","70"
"400",4,0,3,3,3,1,3,2,3,2,1992,187,22,1,6,"550",2,"Mount Airy","21771",1,"50000","700"
"401",4,0,6,5,5.5,6,5,5.5,5,1,1988,187,26,3,NA,"500",2,"Kissimmee","34741",1,"39000","500"
"402",4,1,1,1,1,1,1,1,4,2,1989,187,25,3,5,"500",2,"San Juan","917",1,"21000","1300"
"403",4,1,1,1,1,1,1,1,3,1,1985,187,29,1,3,"20",2,"Cincinnati","45215",1,"35000","50"
"404",4,0,1,1,1,1,1,1,2,2,1988,187,26,4,4,"2000",2,"Lizella","31052",1,"29000","4300"
"405",4,0,1,1,1,1,1,1,2,2,1983,187,31,1,5,"2200",2,"Pittsville","21850",1,"75000","2200"
"406",4,1,4,4,4,3,5,4,2,1,1987,187,27,1,4,"10",2,"Grand Junction","81503",1,"19000","700"
"407",4,0,1,1,1,1,1,1,6,2,1987,187,27,1,4,"200",2,"Beaverton","97006",1,"31000","500"
"408",4,0,1,1,1,4,4,4,4,2,1992,187,22,1,4,"2",2,"modesto","95354",1,"25000","20"
"409",4,0,5,3,4,1,3,2,2,1,1989,187,25,1,5,"30",2,"Garland","75043",1,"150000","25"
"410",4,1,2,2,2,1,4,2.5,4,2,1991,187,23,1,5,"500",2,"Torrance","90505",1,"60000","500"
"411",4,1,3,3,3,1,4,2.5,3,2,1988,187,26,1,5,"100",2,"Myrtle Beach","29572",1,"15000","200"
"412",4,0,7,3,5,1,7,4,3,1,1985,187,29,1,3,"20",2,"Waterloo","68069",1,"50000","200"
"413",4,0,2,2,2,2,3,2.5,6,1,1991,187,23,1,4,"1000",1,"Omaha","68131",1,"20000","5000"
"414",4,0,5,5,5,4,4,4,4,1,1989,187,25,6,5,"2750",2,"","",1,"","2750"
"415",4,0,3,3,3,2,6,4,4,2,1988,187,26,1,4,"10000",2,"Stockbridge","30281",1,"20000","10000"
"416",4,1,1,1,1,1,1,1,4,2,1991,187,23,1,5,"0",2,"Durham","27713",1,"0","200"
"417",4,0,1,1,1,1,1,1,1,2,1986,187,27,1,4,"10000",2,"Danville","40422",1,"","10000"
"418",4,0,2,2,2,2,3,2.5,2,1,1981,187,33,5,6,"1003",2,"Marietta","30062",1,"25000","1003"
"419",4,1,3,4,3.5,4,3,3.5,4,1,1990,187,24,1,4,"200",2,"whitehall, pa","18052",1,"45000","800"
"420",4,0,7,1,4,1,1,1,4,2,1986,187,27,1,4,"250",2,"leesburg","20176",1,"$11000","250"
"421",4,1,5,3,4,4,4,4,4,2,1979,187,35,1,4,"20",2,"Mesa","85205",1,"35000","20"
"422",4,1,5,2,3.5,1,1,1,6,1,1986,187,28,1,4,"500",2,"Raleigh","27613",1,"49000","500"
"423",4,0,5,2,3.5,1,7,4,4,2,1978,187,36,1,3,"252",2,"Petersburg","37144",1,"59000","502"
"424",4,1,3,2,2.5,4,6,5,3,1,1994,187,20,1,3,"5",2,"Altamonte Springs","32714",1,"35000","520"
"425",4,0,6,6,6,5,7,6,4,1,1992,81,14,1,4,"20",2,"Toledo","43613",1,"50000","13"
"426",4,1,7,1,4,1,1,1,4,1,1956,187,56,NA,5,"2002",2,"frederick md","21703",1,"100000","2002"
"427",4,0,1,4,2.5,3,3,3,2,2,1976,187,38,4,6,"40",2,"Country Club Hills","60478",1,"70000","17"
"428",4,0,4,4,4,4,4,4,4,1,1965,187,NA,1,4,"102",2,"san francisco","94116",1,"20000","102"
"429",4,0,2,2,2,2,2,2,4,2,1983,187,30,1,3,"1",1,"Mobile","36608",1,"30000","111"
"430",4,0,1,1,1,1,3,2,3,1,1989,187,25,3,5,"Not sure.",2,"Lowell","1851",1,"70000","525"
"431",4,1,2,2,2,4,4,4,5,1,1978,187,36,1,5,"3000",2,"Minnetrista","55364",1,"70000","5000"
"432",4,1,6,5,5.5,4,4,4,2,1,1978,187,35,2,5,"1",2,"phoenix","85286",1,"20000","3"
"433",4,1,1,2,1.5,1,1,1,1,2,1998,187,24,1,4,"20",2,"Kendallville","46755",1,"50000","20"
"434",4,1,1,1,1,1,1,1,2,NA,1979,187,35,3,4,"2000",2,"romulus","48174",1,"69999","20000"
"435",4,1,4,4,4,4,4,4,2,2,1955,187,59,1,3,"10900",2,"Stockton","95204",1,"69000","10900"
"436",4,0,1,1,1,1,1,1,2,2,1971,187,43,6,4,"90",2,"Phoenix","85021",1,"12000","100"
"437",4,1,1,1,1,1,1,1,2,1,1989,187,25,1,5,"60",2,"San Diego","92111",1,"40000","60"
"438",4,1,2,3,2.5,3,3,3,1,2,1959,187,55,1,5,"150",2,"Birmingham","35206",1,"19500","150"
"439",4,1,1,1,1,1,1,1,5,1,1955,187,59,NA,5,"2500",2,"Muncie, Indiana","47304",1,"26000","2500"
"440",4,1,6,6,6,6,6,6,2,1,1991,187,22,3,3,"100",2,"los angeles","90201",1,"20000","200"
"441",4,0,3,3,3,1,1,1,2,1,1978,187,34,1,5,"50",2,"Somerville, MA","2143",1,"100000","50"
"442",4,1,2,2,2,2,2,2,3,1,1975,187,39,1,5,"1900",2,"Waynesboro, VA","22980",1,"45000","1900"
"443",4,1,2,1,1.5,1,1,1,5,1,1989,187,25,1,6,"1001",2,"Bloomfield","7003",1,"50000","1001"
"444",4,1,2,2,2,2,2,2,3,1,1978,187,36,1,4,"100",2,"Middletown","6457",1,"21000","250"
"445",4,1,1,1,1,1,1,1,6,2,1964,187,50,1,4,"3000",2,"Newton","7860",1,"90000","3586"
"446",4,1,3,3,3,3,3,3,4,1,1982,187,32,1,6,"200",2,"Pittsburgh","15668",1,"107000","200"
"447",4,0,4,4,4,4,4,4,3,1,1989,187,25,1,5,"100",2,"Pittsburgh","15201",1,"30000","100"
"448",4,1,2,1,1.5,1,1,1,2,1,1983,187,30,2,4,"1",2,"Oakland","94606",1,"25000","13000"
"449",4,0,1,1,1,1,1,1,2,1,1971,187,43,1,3,"10",2,"Mission Viejo","92692",1,"30000","12"
"450",4,0,6,5,5.5,5,5,5,1,1,1989,187,23,5,3,"50",2,"philadelphia","19111",1,"20000","100"
"451",4,0,4,6,5,7,7,7,5,2,1989,187,25,1,6,"12",2,"Richmond","23238",1,"30000","3500"
"452",4,0,4,4,4,4,4,4,4,2,1957,187,57,1,3,"1000",2,"Hendersonville","28792",1,"17000","1000"
"453",4,1,7,1,4,7,7,7,5,2,1981,187,33,4,3,"100",2,"detroit","48035",1,"35000","100"
"454",4,1,2,2,2,2,1,1.5,2,2,1976,187,38,1,5,"1000",2,"Sarasota","34233",1,"100000","1000"
"455",4,1,3,4,3.5,6,3,4.5,2,2,1983,187,31,1,4,"401",2,"el cajon","92021",1,"61000","401"
"456",4,0,3,3,3,2,2,2,5,2,1964,187,50,1,4,"1000",2,"Gilbert","85295",1,"110000","5000"
"457",4,1,1,1,1,1,1,1,4,2,1959,187,55,1,3,"3000",2,"Richmond","4357",1,"36000","3000"
"458",4,1,2,1,1.5,3,2,2.5,3,1,1989,187,25,1,4,"1000",2,"Brewer","4402",1,"18000","1000"
"459",4,1,4,4,4,4,4,4,3,1,1955,187,58,1,5,"700",2,"Hiddenite","28636",1,"12000","300"
"460",4,0,3,2,2.5,2,2,2,3,1,1994,187,20,1,5,"2000",2,"Radford","24141",1,"30000","2000"
"461",4,0,1,1,1,1,1,1,4,2,1973,187,41,1,5,"300",2,"bridgeport","6606",1,"25000","300"
"462",4,1,1,1,1,1,1,1,1,1,1987,187,27,1,5,"8000",2,"Islip","11751",1,"72000","8000"
"463",4,1,1,1,1,1,1,1,3,1,1988,187,26,3,5,"500",2,"Arcadia","34266",1,"15000","1500"
"464",4,0,1,1,1,2,6,4,4,1,1993,187,21,1,4,"0",2,"Lexington","40504",1,"20000","100"
"465",4,1,7,7,7,4,4,4,2,1,1979,187,35,1,3,"200",2,"OH","43612",1,"32000","4300"
"466",4,0,1,1,1,1,1,1,4,1,1953,187,60,1,4,"3000",2,"Hindman","41822",1,"12000","5500"
"467",4,0,1,1,1,1,1,1,4,1,1984,187,30,1,5,"600",2,"West Hartford","6119",1,"50000","2000"
