"","datacollection","companyevaluation","pg_condition","pg_good","pg_ethical","pg_responsibl","pg_honest","pg_innocent","pltclideo","gender","yearbirth","countrybir","engexp","ethnicity","parented","beforeres","beforethes","citytown","postalcode","honest_A","faminc","mturkhowm"
"222",2,2.16666666666667,3,5,3,1,2,2,4,1,1994,95,20,1,4,"0",2,"fairfax, va","22003",1,"$90,000",""
"223",2,2.83333333333333,4,5,3,3,3,3,2,2,1993,168,20,1,4,"5",2,"Washington","20016",1,"80,000",""
"224",2,4.16666666666667,2,6,5,5,5,4,4,2,1993,187,21,1,4,"0",2,"Los Angeles, CA","90048",1,"50,000",""
"225",2,5.83333333333333,3,5,7,7,8,8,2,2,1994,179,10,1,5,"15",2,"Washington DC","20016",1,"",""
"226",2,3.83333333333333,4,5,4,4,6,4,2,2,1994,187,20,1,5,"7",1,"Cleveland,OH","44135",1,"",""
"227",2,2.16666666666667,2,2,3,3,3,2,4,1,1991,65,10,1,5,"2",1,"Washington","20009",1,"",""
"228",2,5.66666666666667,2,7,5,8,7,7,4,1,1994,187,20,1,6,"0",2,"Washington D.C.","20016",1,"250,000",""
"229",2,0.833333333333333,4,1,1,1,1,1,4,2,1987,37,7,3,3,"2",2,"mclean","22102",1,"$800,000",""
"230",2,6.66666666666667,2,8,8,8,8,8,4,1,1994,187,20,1,6,"1",2,"Doylestown","18901",1,"400000",""
"231",2,1.33333333333333,1,2,2,1,2,1,4,2,1993,187,21,4,5,"4",2,"washington, dc","20016",1,"350,000.00$",""
"232",2,4.33333333333333,2,5,5,8,4,4,4,2,1994,187,20,6,5,"0",2,"Washington","20016",1,"600000",""
"233",2,0.833333333333333,4,1,1,1,1,1,4,1,1965,2,20,1,4,"0",1,"Silver Spring","20901",1,"40,000",""
"234",4,5.83333333333333,3,7,7,7,7,7,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"",""
"235",4,5.16666666666667,3,6,7,5,7,6,2,2,1993,187,21,2,4,"40",1,"San Diego","92122",1,"~$30,000 or less","34"
"236",4,2,4,3,4,1,2,2,3,1,1993,187,20,1,4,"1000",2,"East Lansing","48823",1,"72000","700"
"237",4,2,4,4,2,1,2,3,3,1,1993,187,18,1,4,"500",2,"Moscow","83843",1,"5000","500"
"238",4,4,2,5,5,5,4,5,2,1,1981,187,33,1,6,"",2,"","",1,"",""
"239",4,3.66666666666667,2,4,4,4,5,5,2,2,1984,187,30,1,6,"1800",2,"Little Falls","7424",1,"5000","1800"
"240",4,4.5,3,6,5,5,6,5,4,1,1986,187,28,1,5,"100",2,"hayward, ca","94544",1,"40000","100"
"241",4,7.33333333333333,3,8,9,9,9,9,6,1,1977,187,37,1,3,"1000",2,"Idaho Falls","83404",2,"19000","1000"
"242",4,6.66666666666667,2,8,8,8,8,8,4,2,23,187,23,1,5,"500",1,"Torrance","90505",1,"60000","500"
"243",4,2.16666666666667,1,3,3,2,2,3,3,1,1977,187,37,3,4,"150",1,"Los Angeles","91732",1,"36000","150"
"244",4,5.83333333333333,3,7,7,7,7,7,4,2,1984,187,30,6,4,"500",2,"Phoenix, Az","85017",1,"59000","500"
"245",4,2.16666666666667,2,4,2,1,5,1,2,2,1979,187,35,1,4,"1500",2,"Wilmington","19808",1,"50000","1950"
"246",4,4.33333333333333,2,5,6,5,5,5,4,2,1991,187,23,1,5,"0",2,"Durham","27713",1,"0","200"
"247",4,1.66666666666667,1,2,2,2,2,2,4,2,1961,77,51,1,3,"2000",2,"warwick","2886",1,"24000","3300"
"248",4,4.83333333333333,2,5,6,6,6,6,1,2,1973,187,41,1,3,"50",2,"Carthage","28327",1,"40000","100"
"249",4,7.5,3,9,9,9,9,9,4,1,1993,192,14,2,4,"2000",2,"Tacoma","98445",1,"40000","11000"
"250",4,7.5,3,9,9,9,9,9,3,1,1967,187,47,1,5,"2001",2,"SAn Antoniom, Tx","78112",1,"59000","2001"
"251",4,2.5,2,3,3,3,3,3,NA,2,1984,187,30,2,5,"151",2,"Los Angeles","90027",1,"50000","151"
"252",4,6,2,6,7,8,8,7,3,1,1986,187,28,1,6,"5200",2,"Atlanta","30308",1,"75000","5200"
"253",4,7.5,3,9,9,9,9,9,6,1,1985,187,29,6,5,"475",2,"Honolulu","96814",1,"50000","475"
"254",4,5.33333333333333,2,7,7,6,7,5,5,1,1986,187,27,1,5,"1000",2,"Colorado Springs","80920",1,"35000","1000"
"255",4,4.5,3,6,4,5,6,6,4,1,1990,187,24,1,4,"600",2,"Florence","97439",1,"45000","600"
"256",4,2,1,3,3,2,2,2,2,1,1991,187,23,1,5,"500",2,"Cincinnati","45207",1,"11000","1500"
"257",4,4,4,6,6,3,7,2,4,1,1974,187,40,4,5,"15",2,"Chicago","60644",1,"85000","50"
"258",4,6.5,2,7,8,8,8,8,1,2,1986,187,28,1,3,"8000",2,"Rochester, NH","3868",1,"58000","7500"
"259",4,3.33333333333333,4,5,4,3,4,4,3,1,1992,187,20,2,5,"300",2,"Elk Grove","95624",1,"80000","8000"
"260",4,4.83333333333333,4,6,7,6,6,4,2,1,1982,187,32,1,5,"a lot; too many to count",2,"Sumner","98390",1,"25200","200"
"261",4,6.83333333333333,3,9,9,9,9,5,2,1,1980,187,33,4,6,"1000",2,"Renton","98057",1,"90000","1000"
"262",4,4.83333333333333,4,5,6,6,6,6,3,1,1985,187,29,1,5,"1500",2,"Van Buren","72908",1,"700","1700"
"263",4,2.33333333333333,4,3,3,2,4,2,4,1,1973,187,40,1,4,"300",2,"San Diego","92107",1,"45000","300"
"264",4,3.5,1,4,5,2,6,4,4,1,1985,187,29,1,5,"150",2,"Alice","78332",1,"$65,000","150"
"265",4,6,3,7,7,7,7,8,1,1,34,187,32,3,5,"4400",2,"San Jose","95136",1,"195000","4400"
"266",4,6.16666666666667,1,7,8,8,8,6,1,1,1983,187,31,4,4,"1000",2,"Philadelphia","19141",1,"21000","5000"
"267",4,5.66666666666667,3,6,7,7,7,7,2,1,1983,187,31,1,5,"1000",2,"Athens, GA","30602",1,"20000","1000"
"268",4,5,2,5,7,7,6,5,3,1,1982,187,32,1,4,"20",2,"POTOSI","63664",2,"26000","30"
"269",4,2.16666666666667,3,3,3,3,2,2,4,1,1992,192,18,2,1,"51",2,"Lawrenceville","30044",1,"35000","152"
"270",4,4.16666666666667,3,5,5,5,1,9,4,1,1993,187,21,1,4,"10000",2,"Malibu","90265",1,"25000","10000"
"271",4,6.33333333333333,1,7,8,8,8,7,1,1,1974,187,40,1,5,"50",1,"Pittsburgh","15146",1,"35000","3800"
"272",4,2.16666666666667,1,3,3,2,3,2,4,2,1954,7,48,1,2,"6000",2,"Sonora","95370",1,"n/a","12000"
"273",4,4.66666666666667,2,5,6,6,6,5,4,1,1995,187,19,2,6,"several",1,"Fountain Valley","92708",1,"150000","450"
"274",4,1.33333333333333,3,3,2,1,1,1,3,2,1984,187,30,1,5,"1",2,"Harrisonburg, VA","22802",1,"25000","100"
"275",4,2,1,1,4,2,3,2,7,2,1972,187,42,1,5,"200",2,"Lakeland","33813",1,"70000","200"
"276",4,2.33333333333333,1,3,3,2,3,3,4,1,1992,187,22,1,3,"150",2,"Fayetteville","37334",1,"5000","500"
"277",4,3.16666666666667,4,3,7,3,3,3,4,2,1991,187,23,4,3,"35",1,"johnston","29832",1,"10000","45"
"278",4,2.33333333333333,2,3,3,2,4,2,4,2,1957,187,57,1,3,"500",2,"Houston","77080",1,"50000","569"
"279",4,2.83333333333333,1,4,3,4,2,4,1,1,1959,187,55,1,4,"500",2,"portland","97214",1,"20000","1000"
"280",4,5.83333333333333,2,7,7,4,8,9,3,1,1949,187,63,1,4,"430",2,"Boise","83714",1,"32000","430"
"281",4,2.5,4,3,4,3,3,2,2,1,1969,187,45,1,3,"1000",2,"GAINESVILLE","32608",1,"30000","1000"
"282",4,7.33333333333333,2,8,9,9,9,9,5,1,1975,187,38,1,4,"0",2,"Maruetta","30062",1,"225000","4200"
"283",4,2.5,2,3,3,3,3,3,7,2,1987,187,27,1,5,"0",2,"Jacksonville","32256",1,"55000","100"
"284",4,6,3,7,8,8,7,6,2,2,1972,78,42,2,5,"100",2,"rochester","48309",1,"120000","1500"
"285",4,5.83333333333333,2,7,7,8,7,6,4,1,1991,187,23,1,4,"3000",2,"Mount Lookout","26678",1,"120000","3000"
"286",4,5.83333333333333,3,7,7,7,7,7,2,2,1975,187,39,1,6,"6600",2,"jacksonville","32210",2,"30000","6600"
"287",4,1.33333333333333,1,1,2,1,3,1,2,1,1974,187,40,1,5,"625",2,"Pikeville","41501",1,"35000","625"
"288",4,6,3,7,7,7,7,8,4,1,1976,187,37,1,4,"2500",2,"North East, MD","21901",1,"25000","2500"
"289",4,0.833333333333333,2,1,1,1,1,1,4,2,1979,187,35,3,6,"200",2,"PA","18102",1,"50000","200"
"290",4,6.16666666666667,3,5,5,9,9,9,4,2,1962,187,50,1,6,"34",2,"warrenburg","64093",1,"15000","34"
"291",4,3.83333333333333,1,4,5,4,5,5,2,2,1963,187,51,4,4,"11",1,"51","28303",1,"47600","11"
"292",4,3.33333333333333,4,4,5,3,4,4,2,2,1966,187,48,1,5,"0",2,"peoria","85383",1,"85000","500"
"293",4,5,2,6,6,7,5,6,5,2,1981,187,33,1,4,"13500",2,"Springville, utah","84663",1,"39000","13500"
"294",4,4.33333333333333,1,5,6,4,5,6,3,1,1984,187,30,1,4,"6",2,"Corbin","40701",1,"50000","3"
"295",4,3.33333333333333,3,7,7,2,2,2,4,2,1951,187,63,1,4,"15,000+",2,"Melcher-Dallas","50062",NA,"35000","5000"
"296",4,1.5,4,2,2,2,2,1,4,2,1943,187,71,1,5,"1400",NA,"Vernon","6066",1,"$38,000","1400"
"297",4,5.66666666666667,2,6,6,7,7,8,3,1,1993,187,21,1,4,"2000",2,"Pennington","8534",1,"200000","4989"
"298",4,6.66666666666667,2,8,8,9,9,6,4,2,1984,187,30,4,4,"5000",2,"Detroit","48215",1,"10000","2000"
"299",4,2.83333333333333,1,5,4,3,3,2,1,1,1960,187,52,4,4,"220",2,"Kinston","",1,"77.5","220"
"300",4,3.33333333333333,4,4,4,4,5,3,2,1,1983,187,31,2,5,"1200",2,"columbia","29201",1,"11000","9500"
"301",4,2.16666666666667,1,2,2,2,4,3,4,2,1986,187,28,2,4,"0",2,"Los Angeles","90012",1,"5000","2000"
"302",4,5.16666666666667,1,6,8,6,5,6,4,2,1989,187,25,3,5,"500",2,"San Juan","917",1,"21000","1300"
"303",4,5.83333333333333,2,7,7,8,7,6,2,2,1976,187,38,1,5,"200",2,"Winston Salem","27045",1,"20000","175"
"304",4,5.83333333333333,3,7,7,7,7,7,4,2,30,187,30,4,4,"0",2,"Detroit","48202",1,"50000","10"
"305",4,2,1,3,2,2,3,2,6,2,1963,187,51,1,4,"1000",2,"Hilliard","32046",1,"38000","1500"
"306",4,2.83333333333333,2,5,4,3,4,1,4,1,1987,187,25,1,3,"20",2,"salem","97301",1,"25000","100"
"307",4,4.16666666666667,4,4,4,4,8,5,1,1,1982,187,32,1,4,"",2,"pottstown","19465",1,"110000","3000"
"308",4,0.833333333333333,1,1,1,1,1,1,7,1,1971,187,43,1,5,"4000",2,"Las Vegas","89129",1,"40000","4000"
"309",4,3.83333333333333,3,4,5,5,4,5,4,1,1987,187,27,1,6,"1000",2,"Napa","94558",2,"50000","2500"
"310",4,3,4,5,4,3,3,3,3,1,1989,187,25,2,5,"3",2,"seattle","98125",1,"65000","152"
"311",4,4.66666666666667,2,7,6,5,5,5,4,2,1986,187,27,1,4,"250",2,"leesburg","20176",1,"$11000","250"
"312",4,4.83333333333333,4,5,7,5,5,7,4,1,1991,187,23,1,5,"200",2,"Raleigh","28572",1,"20000","200"
"313",4,3,4,4,4,2,4,4,1,2,1989,187,25,1,6,"16",2,"Bethlehem","6751",1,"50000","17"
"314",4,1.83333333333333,4,3,2,2,2,2,4,1,36,187,36,4,4,"2000",2,"Huntsville","35801",1,"30000","2000"
"315",4,3.66666666666667,3,5,6,3,4,4,4,2,1962,187,52,1,4,"20",2,"attleboro","2703",1,"79000","200"
"316",4,1.83333333333333,1,3,2,2,2,2,6,2,1965,65,40,1,4,"50",2,"Carrollton","30117",1,"N/a","50"
"317",4,3.16666666666667,1,5,3,4,3,4,3,1,1964,187,50,2,5,"6",2,"San Jose","",1,"270","15"
"318",4,5.16666666666667,2,7,7,7,5,5,6,2,1982,187,32,1,4,"5",2,"Huntsville","35811",1,"30000","3"
"319",4,7.5,3,9,9,9,9,9,6,1,1980,187,34,1,5,"50",2,"Pittsburgh","16066",1,"90000","50"
"320",4,6.33333333333333,3,7,7,8,8,8,3,2,1978,187,36,1,5,"102",2,"Bristol, TN","37620",1,"69800","102"
"321",4,6.33333333333333,3,7,5,8,9,9,3,1,22,187,22,1,4,"75",2,"Emmett","83617",1,"59000","300"
"322",4,4,2,3,4,5,7,5,2,1,23,121,20,2,5,"11",1,"Sun city, CA","94585",1,"32000","1290"
"323",4,4,2,4,4,5,7,4,3,1,1985,187,29,1,3,"20",2,"Waterloo","68069",1,"50000","200"
"324",4,0.833333333333333,1,1,1,1,1,1,1,2,1967,187,47,6,6,"4",2,"Canton, MS","39046",1,"78000","4"
"325",4,2.66666666666667,2,4,3,2,3,4,2,2,1986,187,28,4,5,"15",2,"Kodiak","99615",1,"34500","15"
"326",4,4.5,1,5,6,6,6,4,1,2,1977,187,37,1,5,"750",2,"Wisconsin Rapids","54495",1,"26500","3500"
"327",4,0.833333333333333,1,1,1,1,1,1,5,1,1989,187,24,2,4,"300",2,"Philadelphia","19102",1,"7300","1200"
"328",4,2.5,1,4,4,3,3,1,2,2,1988,187,26,1,4,"3500",2,"salina","67401",1,"0","3100"
"329",4,3.33333333333333,1,4,4,4,4,4,3,1,1988,187,26,1,3,"51",2,"prunedale","93907",1,"23.000.00","701"
"330",4,1,4,2,1,1,1,1,6,2,1963,187,51,1,4,"86",2,"Seattle","98126",1,"5100","86"
"331",4,1.83333333333333,4,3,1,1,5,1,2,1,1984,187,30,1,5,"151",2,"Sterling Heights","48313",1,"20000","151"
"332",4,5,2,8,7,4,6,5,3,1,1990,187,24,1,5,"30",1,"fredericksburg","22405",1,"174000","100"
"333",4,4.16666666666667,2,5,5,7,5,3,4,1,1991,187,23,4,4,"20",2,"NYC","11210",1,"70000","100"
"334",4,3.66666666666667,1,4,4,4,6,4,3,NA,1987,187,27,1,6,"100",2,"newhall, ca","91321",1,"50000","250"
"335",4,5.33333333333333,4,6,7,7,7,5,3,1,1957,187,56,1,5,"100",2,"Palm Bay","32907",1,"30000","150"
"336",4,4.33333333333333,4,5,5,6,5,5,3,1,1990,187,24,1,5,"3811",2,"Seattle","98074",1,"60000","3811"
"337",4,2.83333333333333,2,3,3,3,4,4,4,1,1974,78,20,2,5,"20",2,"san diego","92126",1,"3000","30"
"338",4,0.833333333333333,4,1,1,1,1,1,4,2,1982,187,32,1,3,"5000",2,"Chico","95928",1,"6000","8000"
"339",4,1.66666666666667,1,2,2,2,2,2,4,2,1983,187,31,1,5,"10",2,"San Francisco","94102",1,"90000","15"
"340",4,7.5,3,9,9,9,9,9,4,1,1965,187,49,1,4,"101",2,"san francisco","94116",1,"20000","101"
"341",4,6.33333333333333,3,8,9,8,4,9,2,2,1992,187,22,1,4,"5000",2,"Brown city","48416",1,"15000","5000"
"342",4,3.5,1,5,4,4,4,4,4,2,1968,170,42,1,5,"500",2,"Ashland","1721",1,"35000","1000"
"343",4,0.833333333333333,1,1,1,1,1,1,7,2,1958,187,56,1,4,"500",2,"Calera","35040",1,"40000","540"
"344",4,4.5,4,6,4,6,6,5,4,1,1988,187,26,4,4,"75",2,"Saint Louis","63132",1,"150000","24354"
"345",4,6.83333333333333,3,8,8,9,8,8,4,1,27,187,27,4,3,"80",2,"St. Louis","63138",1,"50000","250"
"346",4,4.16666666666667,2,5,5,5,5,5,2,2,1985,187,27,1,4,"1000",2,"Vancouver, WA","98662",1,"27000","1000"
"347",4,6,3,7,6,7,7,9,4,1,21,187,21,3,4,"500",2,"stockton","95215",1,"50000","5900"
"348",4,0.833333333333333,1,1,1,1,1,1,3,2,1983,187,30,1,5,"25",2,"Jackson","95642",1,"30000","50"
"349",4,0.833333333333333,4,1,1,1,1,1,1,2,1982,187,33,NA,4,"5",2,"Houston","77017",1,"66000","5"
"350",4,1.33333333333333,1,2,2,1,2,1,4,2,1994,187,20,1,3,"4",1,"Modesto","95350",1,"70000","10"
"351",4,1,1,1,1,2,1,1,4,2,1982,187,32,4,4,"3",1,"Deposit","13754",1,"25000","1"
"352",4,3.16666666666667,4,7,3,1,4,4,3,1,1994,187,20,2,4,"2500",1,"Daly City","94015",1,"25000","2500"
"353",4,5.83333333333333,3,8,8,8,3,8,1,1,1943,187,70,1,5,"100",2,"atlanta","30068",1,"30000","100"
"354",4,3,1,4,4,4,3,3,5,1,1982,31,31,1,5,"20",2,"Merced","95348",1,"50000","50"
"355",4,3.83333333333333,1,4,5,5,5,4,3,1,1989,187,25,1,5,"10",2,"Seattle","98125",1,"$45,000","10"
"356",4,6.5,3,6,8,8,8,9,5,2,1978,187,36,4,5,"100",2,"Mccomb","39648",1,"35000","100"
"357",4,3.83333333333333,2,5,4,5,4,5,2,1,1982,187,32,1,6,"3000",2,"Tallahassee","32301",1,"70000","4000"
"358",4,2.5,1,3,4,2,4,2,2,1,1978,187,34,1,5,"50",2,"Somerville, MA","2143",1,"100000","50"
"359",4,6,3,7,8,7,8,6,4,1,1985,187,NA,1,5,"100",2,"Warwick","2886",1,"55000","100"
"360",4,2,4,4,3,3,1,1,5,1,1989,187,25,1,6,"1002",2,"Bloomfield","7003",1,"50000","1002"
"361",4,4,2,7,8,2,2,5,3,1,1990,187,23,1,4,"30",1,"Oroville, CA","95966",1,"14000","30"
"362",4,6,2,7,7,8,6,8,2,1,1983,187,31,1,3,"5000",2,"Franklinton","27525",1,"25000","5000"
"363",4,6,2,7,7,8,7,7,4,2,1982,187,NA,4,5,"100",2,"atl","30305",1,"65000","100"
"364",4,3.16666666666667,1,5,4,4,3,3,2,2,1967,187,47,4,5,"1800",2,"Miami","33167",1,"85000","2890"
"365",4,0.833333333333333,1,1,1,1,1,1,4,1,1979,187,35,4,5,"600",2,"Los Angeles","90064",1,"55000","500"
"366",4,0.833333333333333,4,1,1,1,1,1,2,1,1971,187,43,1,3,"50",2,"Mission Viejo","92692",1,"30000","11"
"367",4,5.16666666666667,2,6,6,7,7,5,2,1,1995,187,16,3,4,"15",2,"Tucson","85713",1,"20000","106"
"368",4,3.83333333333333,3,5,4,6,4,4,3,2,1970,187,44,1,4,"5000",2,"KEENE NH","3431",1,"35000","4990"
"369",4,3.83333333333333,1,5,5,4,5,4,6,2,1967,187,47,1,3,"2700",2,"Glendale","85302",1,"74000","2700"
"370",4,1.33333333333333,1,2,2,2,1,1,4,2,1976,187,38,1,4,"351",2,"Rochester","14514",1,"40000","351"
"371",4,5.16666666666667,2,7,4,7,8,5,4,2,1982,187,32,1,5,"181",1,"Martins Ferry","43935",1,"60000","181"
"372",4,3.66666666666667,4,4,5,4,5,4,4,1,1952,187,62,1,4,"3000",2,"Pekin, IN","47165",1,"11000","3000"
"373",4,6.16666666666667,3,7,8,7,7,8,4,1,38,187,38,1,5,"50",2,"st paul","55116",1,"140000","50"
"374",4,5.33333333333333,2,6,9,7,5,5,4,1,1992,187,22,4,3,"10",2,"Beech Island","29842",NA,"40000","100"
"375",4,2.66666666666667,4,3,3,3,4,3,6,1,1986,78,20,5,4,"200",2,"phoenix","85080",1,"70000","200"
"376",4,1.66666666666667,4,3,2,1,2,2,2,2,1983,187,31,1,4,"400",2,"el cajon","92021",1,"61000","400"
"377",4,4.16666666666667,2,4,6,5,5,5,4,2,1979,187,35,1,5,"150",2,"baldwinsville","13027",1,"42000","150"
"378",4,6.5,3,6,9,9,9,6,4,1,1988,183,17,1,5,"5",1,"overland park","66204",1,"20000","26"
"379",4,4.5,2,6,5,6,6,4,6,1,1974,187,40,1,6,"5000",2,"Boston","2043",1,"90000","5000"
"380",4,2.33333333333333,1,3,3,2,3,3,2,1,32,187,32,1,4,"20",1,"Vandalia, OH","45377",1,"35000","300"
"381",4,3.16666666666667,3,5,5,3,3,3,4,1,1979,187,33,1,3,"5000",2,"Belding","48809",1,"20000","5000"
"382",4,3.33333333333333,1,4,3,3,7,3,3,1,1974,187,40,1,5,"2000",2,"Fall River","MA",1,"76500","2000"
"383",4,4.16666666666667,3,5,5,5,5,5,2,2,30,187,30,1,6,"1000",2,"new orleans","70119",1,"24000","1000"
"384",4,6.33333333333333,2,8,8,9,8,5,7,2,1960,187,54,4,5,"750",2,"east fallowfield","19320",1,"12000","750"
"385",4,5.16666666666667,2,6,6,7,7,5,3,2,1980,187,34,1,3,"200",2,"Waynesboro","22980",1,"35k","250"
"386",4,0.833333333333333,1,1,1,1,1,1,3,2,1962,187,52,1,5,"1753",2,"Leawood, KS","66211",1,"70000","1753"
"387",4,4.16666666666667,1,6,5,5,4,5,2,2,1965,187,49,1,5,"2000",2,"fort myers, fl","33912",1,"65000","2000"
"388",4,5.66666666666667,2,7,6,8,7,6,3,1,1988,187,26,3,5,"501",2,"Arcadia","34266",1,"15000","1501"
"389",4,4.33333333333333,1,5,5,5,5,6,3,1,1961,187,53,1,5,"500",2,"hollywood","33020",1,"5000","500"
"390",4,6.16666666666667,3,7,7,7,8,8,3,1,1987,188,27,1,4,"1000",2,"nashville","37174",1,"70000","1000"
"391",4,0.833333333333333,1,1,1,1,1,1,2,2,1972,187,42,1,5,"9",2,"Ocala","34480",1,"90000","10"
"392",4,7.5,2,9,9,9,9,9,6,1,1990,187,24,2,5,"5",2,"San Jose","95110",1,"100000","5"
"393",4,4.33333333333333,4,5,5,7,4,5,2,2,1963,187,51,1,6,"500",2,"Norman","73071",1,"140000","500"
"394",4,7.5,2,9,9,9,9,9,4,1,1987,187,27,6,5,"8",1,"Raisin","93652",1,"30000","26"
"395",4,4.33333333333333,3,6,6,6,4,4,2,1,1967,187,47,1,5,"1",1,"Poughkeepsie","12603",1,"20000","1500"
"396",4,3.83333333333333,4,5,5,5,7,1,1,1,1993,187,21,1,4,"N/A",2,"Crestview, FL","32536",1,"N/A","1"
"397",4,5.33333333333333,3,6,7,7,7,5,4,1,39,187,39,1,4,"30",1,"Liberty, Indiana","47353",1,"25000","30"
"398",4,2.83333333333333,2,4,3,2,3,5,4,1,1977,187,36,1,5,"25",2,"New York","10001",1,"80000","25"
"399",4,1.16666666666667,4,2,2,1,1,1,2,2,1975,187,39,1,6,"20",2,"Frankfort","40601",1,"85000","100"
"400",4,6.16666666666667,2,7,8,8,8,6,1,2,1986,187,28,1,6,"4",2,"Dayton","45410",1,"31200","2"
"401",4,1.33333333333333,4,2,2,2,1,1,7,2,1963,187,51,1,5,"2500",2,"St Clair","63077",1,"24000","2500"
"402",4,6.33333333333333,2,7,7,8,8,8,1,2,1962,187,52,1,4,"100",2,"Athens","45701",1,"","100"
"403",4,3.16666666666667,1,4,4,2,4,5,1,2,1956,187,58,1,5,"1300",2,"Portland, OR","97225",1,"12000","1300"
"404",4,6.16666666666667,3,5,7,8,8,9,2,1,1984,187,30,1,5,"50",2,"walnut","91789",1,"43000","50"
"405",4,4.66666666666667,2,6,6,6,7,3,3,2,1993,137,15,1,4,"100",2,"Chicago","60007",1,"$70,000","100"
"406",4,1.83333333333333,1,1,3,2,3,2,1,2,21,187,21,1,4,"16",2,"Monmouth","97361",1,"$5000","23"
"407",4,3.5,4,3,3,3,8,4,4,1,1990,187,23,1,5,"2420",2,"nj","7430",1,"375000","2420"
"408",4,0.833333333333333,1,1,1,1,1,1,2,1,1995,187,15,3,4,"0",2,"New York","11416",1,"35000","3500"
"409",4,3.33333333333333,1,4,4,4,4,4,3,1,1986,187,28,1,4,"20",2,"Chicago","60630",1,"20000","20"
"410",4,5.83333333333333,2,7,7,7,7,7,4,1,1970,187,44,1,4,"30",2,"osceola","72370",1,"45000","400"
"411",4,2.5,4,4,3,2,3,3,4,2,1993,187,21,1,5,"150",2,"Highland, NY","12528",1,"40000","150"
"412",4,3.33333333333333,1,5,4,2,6,3,2,1,1985,187,28,4,4,"3000",2,"richmond","23224",1,"30000","3000"
"413",4,3.33333333333333,4,4,4,4,5,3,3,1,1989,187,25,2,5,"2000",2,"sacramento","95823",1,"22000","2000"
"414",4,3.5,1,4,4,4,5,4,4,1,1988,187,26,1,5,"6000",2,"Clemmons","27012",1,"50000","6000"
"415",4,7.5,3,9,9,9,9,9,6,1,21,111,19,3,4,"50",2,"culiacan","90745",1,"33000","200"
"416",4,2.83333333333333,4,5,5,1,5,1,7,1,1970,187,44,1,4,"22",2,"Tucson","85719",1,"26000","4000"
"417",4,3.66666666666667,2,4,5,4,4,5,4,1,1983,187,31,1,5,"1000",2,"Austin","78741",1,"20000","1000"
"418",4,6.16666666666667,2,7,7,8,7,8,2,1,1967,187,47,1,4,"95",2,"Vienna (Virginia)","22182",1,"85000","90"
"419",4,7.5,3,9,9,9,9,9,2,1,1989,187,25,1,4,"2",2,"Gaithersburg","20878",1,"$45,000","5"
"420",4,4.16666666666667,4,5,5,5,5,5,4,1,1983,187,31,1,3,"851",2,"San Diego","92117",1,"30000","851"
"421",4,5.33333333333333,2,7,7,7,6,5,2,2,1961,185,53,1,3,"500",2,"San Diego","92009",1,"150000","1000"
"422",4,5.16666666666667,3,6,6,6,6,7,1,1,1983,187,31,1,3,"800",2,"","",1,"15000","1202"
"423",4,5,3,6,6,6,6,6,2,2,1973,187,41,1,3,"1360",2,"Mojave","93501",1,"21000","1360"
"424",4,2,1,3,3,2,3,1,2,2,1987,187,27,3,5,"20",2,"Orlando","32836",1,"40000","101"
"425",4,2.5,1,4,4,3,2,2,4,2,1980,187,33,1,6,"25",2,"waco","76705",1,"75000","25"
"426",4,4.5,4,6,4,5,6,6,4,2,1992,187,22,1,3,"100",2,"Florence","97439",1,"45000","100"
"427",4,2.33333333333333,2,4,2,4,2,2,5,2,1992,187,22,1,4,"8",2,"","",1,"60000","89"
"428",4,5.16666666666667,4,8,8,5,7,3,2,1,1984,187,30,1,5,"35",2,"Downey","90240",1,"50000","35"
"429",4,7.16666666666667,3,8,8,9,9,9,4,2,1984,187,30,1,4,"80-100?",2,"Sonora","95370",1,"20000","130"
"430",4,0.833333333333333,4,1,1,1,1,1,3,2,1986,187,28,1,5,"0",2,"Petoskey","49770",1,"25000","4"
"431",4,6,3,6,7,7,8,8,4,1,1985,187,29,1,3,"5000",1,"Chico","95928",1,"22000","5000"
"432",4,5.16666666666667,2,6,6,7,6,6,4,1,1978,187,36,3,3,"10",1,"Freeport","Tx",1,"35000","400"
"433",4,3.33333333333333,4,4,7,2,5,2,2,2,1971,187,43,6,NA,"90",2,"Phoenix","85021",1,"12000","100"
"434",4,0.833333333333333,2,1,1,1,1,1,4,1,1989,187,25,4,4,"6",1,"miami","32124",1,"35000","6"
"435",4,2.83333333333333,1,4,4,3,3,3,4,1,1946,187,65,1,4,"20",2,"Lincoln City","97367",1,"35000","20"
"436",4,4.5,2,5,5,7,5,5,4,1,1987,187,27,1,4,"100",2,"Rockford","61103",1,"25000","500"
"437",4,3.33333333333333,2,6,4,3,4,3,2,1,1981,187,33,1,5,"1",2,"Waco","76708",1,"26000","50"
"438",4,1.33333333333333,4,2,2,1,2,1,2,2,1965,187,49,1,4,"many",2,"Las Cruces","88007",1,"65000","1001"
"439",4,7.5,3,9,9,9,9,9,4,1,1979,187,35,1,4,"50",2,"Sacramento","95677",1,"5000","100"
"440",4,6.33333333333333,2,8,8,9,7,6,4,1,1992,187,22,2,5,"200",2,"Mililani","96789",1,"75000","100"
"441",4,4.16666666666667,2,5,7,5,5,3,2,1,1989,187,25,1,5,"60",2,"San diego","92111",1,"40000","60"
