"","datacollection","condition","cold_moral","new_benefitsoc","new_mrlcontr","new_mrlpraisew","new_actmrlcont","cold_traits","new_traits_1","new_traits_2","new_traits_3","new_traits_4","pltclideo","gender","yearbirth","countrybir","expeng","ethnicity","parented","bfrres","bfrthese","citytown","postalcode","honest","faminc","mturkhowm"
"202",2,0,4,4,4,4,4,4,4,4,4,4,5,1,1985,187,29,3,4,"0",2,"washington","20016",1,"200,000",""
"203",2,1,3.25,1,5,6,1,4.75,5,4,5,5,4,1,1996,187,18,6,5,"0",2,"Gaithersburg","20878",1,"US $150,000+",""
"204",2,0,1,1,1,1,1,4.75,5,5,5,4,4,2,1994,187,20,1,5,"1",2,"Sewell","8080",1,"50,000",""
"205",2,1,3,1,4,4,3,4,4,5,3,4,1,2,1996,187,17,2,5,"0",2,"Washington DC","20016",1,"100,000",""
"206",2,1,1.75,1,1,1,4,4,4,4,4,4,4,1,1994,187,20,1,5,"2",2,"Washington DC","20016",1,"",""
"207",2,0,3.75,2,7,4,2,4.75,7,4,4,4,4,2,1994,187,20,4,3,"2",2,"Pawtucket","2860",1,"$110,000",""
"208",2,1,2.75,2,5,2,2,5.75,6,7,4,6,4,1,1994,187,8,2,5,"0",2,"Washington, DC","20016",1,"20,000 USD",""
"209",2,0,2.5,1,1,4,4,3.5,4,3,4,3,5,1,1994,187,20,1,4,"0",2,"Germantown","20874",1,"150000",""
"210",2,0,1,1,1,1,1,5.25,5,5,6,5,4,2,1994,187,20,4,4,"0",2,"Washington","20016",1,"150,000",""
"211",2,1,4.25,3,3,6,5,4.75,5,4,6,4,4,2,1995,187,20,1,6,"0",2,"Albany, NY","12303",1,"200,000",""
"212",2,1,2.75,1,4,4,2,5,4,6,6,4,5,1,1994,187,20,1,6,"a couple",2,"Columbus","47203",1,"i dont have that",""
"213",2,1,4,1,7,7,1,5.25,5,5,4,7,3,1,1995,187,20,6,6,"5",2,"Jersey City","7302",1,"$250,000",""
"214",2,0,3.5,3,3,6,2,5.75,7,5,4,7,4,2,1995,187,19,3,5,"0",2,"Washington","20016",1,"100,000",""
"215",2,0,4.5,6,3,6,3,6.5,7,7,6,6,1,1,1993,187,21,1,4,"0",2,"Andover","1810",1,"250000",""
"216",2,1,1,1,1,1,1,5.75,6,6,5,6,7,2,1993,187,21,1,4,"4",2,"Washington, D.C.","20016",1,"$120,000",""
"217",2,0,1,1,1,1,1,2.75,1,4,4,2,1,2,1992,185,22,1,5,"1",2,"West Chester","19380",2,"$900,000",""
"218",2,0,2.5,1,7,1,1,6,6,6,6,6,6,2,1993,187,21,1,5,"0",2,"Washington, DC","20016",1,"",""
"219",2,0,1.75,1,3,2,1,4.5,5,5,4,4,4,2,1996,187,18,6,6,"1",2,"Ann Arbor","48103",1,"n/a",""
"220",2,0,3.25,2,3,4,4,4.75,5,6,4,4,5,2,1995,86,14,2,5,"0",2,"Washington, D.C.","20016",1,"700000",""
"221",2,0,1,1,1,1,1,4,4,4,4,4,6,2,1994,187,20,4,3,"4",2,"Gurnee","60031",1,"5000",""
"222",2,0,2,2,3,2,1,3.75,1,3,6,5,4,1,1994,74,5,3,5,"0",2,"Washington DC","20016",1,"35000",""
"223",2,0,3.75,3,4,4,4,4.25,4,5,4,4,4,2,1995,192,8,2,5,"0",2,"Quy Nhon","82000",1,"",""
"224",2,0,1,1,1,1,1,4,4,4,4,4,2,2,1994,187,20,1,6,"0",2,"West Lafayette","47906",1,"$100,000",""
"225",2,0,1,1,1,1,1,4.25,4,4,5,4,3,2,1994,13,21,6,6,"0",2,"bethesda","20852",1,"300,000",""
"226",2,1,1,1,1,1,1,4.25,4,4,5,4,3,2,1992,187,22,1,6,"3",2,"washington","20016",1,"400,000",""
"227",2,1,1,1,1,1,1,4,4,4,4,4,4,2,21,187,21,1,4,"0",2,"Los Angeles, CA","90048",1,"",""
"228",2,0,1,1,1,1,1,4,4,4,4,4,4,NA,1993,24,6,1,5,"2",2,"Washington","20016",1,"",""
"229",2,0,1,1,1,1,1,2,1,2,2,3,6,1,1993,187,21,1,6,"0",2,"Providence","2906",1,"250,000",""
"230",2,1,1,1,1,1,1,4.75,5,5,4,5,2,2,1994,187,20,1,5,"6",1,"Cleveland, OH","44135",1,"100,000",""
"231",2,1,3.75,3,5,4,3,4.5,5,4,4,5,5,2,NA,0,0,6,0,"",NA,"","",NA,"",""
"232",2,0,1.5,1,1,1,3,3.75,3,2,6,4,2,2,1994,187,20,1,4,"0",2,"Mystic, CT","6355",1,"350,000.00$",""
"233",2,1,1,1,1,1,1,5,6,4,4,6,4,2,1993,187,21,4,5,"4",2,"washington, DC","20016",1,"155000",""
"234",2,0,2,1,1,4,2,2.75,1,4,4,2,4,1,1965,2,20,1,4,"0",2,"Silver Spring","20901",1,"100,000",""
"235",4,1,7,7,7,7,7,7,7,7,7,7,7,1,1969,187,45,1,6,"25",2,"Fort Collins, Colorado","80524",1,"56000","100"
"236",4,0,2.5,1,1,7,1,4.5,4,5,4,5,4,1,1996,187,18,2,4,"100",2,"Brooklyn","11204",1,"60000","100"
"237",4,1,1,1,1,1,1,6.5,7,6,6,7,6,1,1955,187,59,1,4,"400",2,"Plymouth, Ma","2360",1,"8000","400"
"238",4,0,3,3,3,3,3,4.25,3,4,6,4,2,2,1975,187,39,3,4,"200",2,"Compton","90220",1,"35000","200"
"239",4,0,4.25,3,5,7,2,6.25,7,7,4,7,2,1,1987,187,26,1,5,"150",1,"New York","10304",1,"40000","150"
"240",4,0,2.5,2,4,2,2,5.5,4,6,6,6,4,2,1978,187,35,1,5,"2000",2,"springfield","65814",1,"36000","5000"
"241",4,0,1.5,2,2,1,1,3,2,3,3,4,2,2,1988,187,26,1,4,"50",2,"Bellingham","98229",1,"26000","80"
"242",4,0,1,1,1,1,1,4.75,5,5,5,4,2,1,1991,121,20,2,5,"8",2,"Sun City, CA","94585",1,"40000","1231"
"243",4,1,3.75,3,4,4,4,4,4,4,4,4,4,2,1968,170,42,1,5,"0",2,"Ashland","1721",1,"35000","1000"
"244",4,0,2.25,1,2,4,2,4,4,4,4,4,4,1,1978,187,36,3,2,"1000",2,"riverside","92570",1,"40000","5000"
"245",4,0,1.5,1,2,2,1,6.25,7,7,4,7,3,1,1990,187,24,1,5,"30",2,"fredericksburg","22405",1,"174000","100"
"246",4,1,1,1,1,1,1,4,4,4,4,4,3,2,1990,187,24,1,5,"5",2,"Natchez","39120",1,"30000","5"
"247",4,0,1,1,1,1,1,4,4,4,4,4,3,1,1986,187,28,1,4,"25",2,"Chicago","6060",1,"20000","25"
"248",4,1,3.25,1,4,4,4,5,5,5,5,5,3,2,1957,187,57,1,5,"500?",2,"Newton","7860",1,"30000","700?"
"249",4,0,7,7,7,7,7,7,7,7,7,7,4,2,1989,187,24,1,4,"3",2,"Kokomo","46901",1,"12","18"
"250",4,0,2,1,1,3,3,4,4,4,4,4,3,1,1988,187,26,1,3,"50",2,"prunedale","93907",1,"23.000.00","700"
"251",4,1,1,1,1,1,1,5,1,7,7,5,1,1,1986,187,28,4,4,"140",2,"Randallstown","21133",1,"50000","140"
"252",4,0,2.75,2,3,3,3,4.75,5,5,4,5,2,1,1987,31,1987,3,4,"200",2,"las vegas","89130",1,"35000","10000"
"253",4,0,4,1,5,6,4,5.75,7,6,5,5,3,1,1995,187,19,1,5,"16",2,"Reading","19605",1,"60000","16"
"254",4,1,1,1,1,1,1,7,7,7,7,7,4,1,1982,187,32,1,3,"3500",2,"San Diego","91945",1,"75000","3500"
"255",4,1,3.75,3,3,4,5,6.5,7,6,6,7,4,2,1993,187,20,4,5,"250",2,"West Palm Beach","33401",1,"35000","250"
"256",4,0,1,1,1,1,1,4,4,4,4,4,4,2,1987,187,27,1,4,"100",2,"Union","63084",1,"80000","1000"
"257",4,0,1,1,1,1,1,4,4,4,4,4,3,1,1982,187,32,1,4,"15+",2,"Rupert","83350",1,"48000","20"
"258",4,0,1,1,1,1,1,1,1,1,1,1,1,1,1988,187,26,1,5,"20",2,"Bellingham","98229",1,"30000","100"
"259",4,1,4,3,4,5,4,4,5,3,4,4,4,1,1974,78,20,2,5,"2",2,"san diego","92126",1,"3000","30"
"260",4,1,4.25,1,5,6,5,6.5,7,7,6,6,3,2,1991,187,18,2,3,"25",2,"Corvallis","97331",1,"35000","50"
"261",4,0,1,1,1,1,1,4,4,4,4,4,1,1,1974,187,40,1,4,"7",2,"mojave","93501",1,"17000","130"
"262",4,1,2,1,2,3,2,4.5,5,4,4,5,4,2,1983,187,31,1,5,"12",2,"san francisco","94102",1,"90000","15"
"263",4,1,3.25,3,3,4,3,4,4,4,4,4,3,1,1992,187,20,2,5,"300",2,"Elk grove","95624",1,"85000","8000"
"264",4,1,2.5,1,2,4,3,4.75,4,5,5,5,4,1,1971,187,43,4,4,"14",2,"Savannah","31312",1,"49000","14"
"265",4,0,2.5,1,1,7,1,5.5,6,5,5,6,4,1,1993,187,21,3,4,"5000",2,"stockton","95215",1,"50000","590"
"266",4,0,3.25,1,3,6,3,7,7,7,7,7,2,2,1946,187,68,1,5,"40000",2,"La Marque","77568",1,"39000","40000"
"267",4,1,1,1,1,1,1,5,4,6,6,4,2,1,1977,187,37,1,4,"500",2,"Nashville","37210",1,"80000","800"
"268",4,1,2.25,2,1,3,3,4.25,3,6,5,3,1,2,1984,187,30,4,4,"5000",2,"Philadelphia","19141",1,"25000","5000"
"269",4,1,1,1,1,1,1,4,4,4,4,4,6,1,1964,187,50,1,5,"10",2,"valley view","76272",1,"40000","100"
"270",4,0,1,1,1,1,1,1,1,1,1,1,4,1,1982,187,21,1,3,"129000",2,"Seattle","98106",1,"8600","129000"
"271",4,1,1,1,1,1,1,3.5,4,3,3,4,3,1,1993,162,16,2,4,"5",2,"hanover","3755",1,"100000","0"
"272",4,0,2,2,2,2,2,4,4,4,4,4,4,1,1987,187,27,1,3,"40",2,"Pine Grove","17963",1,"36000","40"
"273",4,1,1,1,1,1,1,4.5,1,5,6,6,1,1,1981,187,33,1,5,"152",2,"Massillon","44647",1,"50000","152"
"274",4,0,1.25,1,1,2,1,5,5,5,5,5,3,1,1991,187,23,3,5,"1000",2,"Edinburg","78539",1,"20000","1000"
"275",4,1,3.25,3,3,4,3,4,4,4,4,4,2,1,1990,187,24,1,5,"4000",2,"Tallahassee","32301",1,"10000","4000"
"276",4,1,6.25,4,7,7,7,7,7,7,7,7,1,1,1988,187,26,1,4,"500",2,"Hazard","41701",1,"12000","1200"
"277",4,0,1,1,1,1,1,5.25,5,5,5,6,7,2,1967,187,47,1,6,"501",2,"Berkley","2779",1,"250000","501"
"278",4,1,2.5,2,2,4,2,4,4,4,4,4,1,1,1975,187,39,1,1,"650",2,"McDonough, GA","30253",1,"47000","650"
"279",4,1,1.5,1,1,2,2,4.75,2,6,6,5,4,2,1962,187,50,1,4,"25",2,"Falkville","35622",1,"60000","27"
"280",4,1,1,1,1,1,1,3.25,1,4,4,4,4,1,1984,187,30,1,6,"52",2,"Los Angeles","90024",1,"50000","52"
"281",4,1,1,1,1,1,1,4,4,4,4,4,4,2,1982,187,32,1,4,"100",2,"Blythe","30805",1,"42000","100-150"
"282",4,1,1,1,1,1,1,4,3,4,5,4,2,2,1943,187,71,1,3,"1385",2,"Cleveland","44130",1,"32000","1386"
"283",4,1,1.5,1,1,3,1,3.5,3,4,4,3,2,2,1981,187,33,1,6,"5000",2,"Grand Rapids","49451",1,"57000","5000"
"284",4,0,2.5,3,4,2,1,4.5,6,4,4,4,2,1,1989,162,25,2,6,"3000",1,"Norman","73069",1,"12500","3000"
"285",4,0,6.25,7,7,7,4,5.5,7,4,4,7,7,2,1975,187,39,1,6,"6600",2,"jacksonville","32210",1,"30000","6600"
"286",4,1,3.75,3,4,4,4,5,5,5,5,5,4,2,1978,187,36,1,4,"5025",2,"Tampa","33605",1,"40000","5025"
"287",4,0,3,3,3,3,3,4,4,4,4,4,1,2,1986,187,28,3,4,"3800",2,"New York","10023",1,"31500","3900"
"288",4,1,1,1,1,1,1,4.75,5,5,4,5,3,1,1964,187,48,1,6,"400",2,"Tyler, TX","75701",1,"19500","400"
"289",4,0,1,1,1,1,1,4,4,4,4,4,4,2,1979,187,35,1,5,"52",2,"Round Rock","78681",1,"35000","52"
"290",4,1,2.25,1,1,4,3,4.25,5,4,4,4,6,2,1984,187,30,1,4,"2500",2,"winder","30680",1,"40000","2500"
"291",4,1,2.75,2,2,4,3,5,5,5,4,6,4,2,1986,187,28,1,6,"350",1,"Charlotte","28278",1,"65000","350"
"292",4,0,1,1,1,1,1,4.5,4,5,4,5,2,2,1993,187,21,4,6,"150",2,"Austin","78741",1,"120000","300"
"293",4,1,1,1,1,1,1,4.25,5,4,4,4,2,2,1976,187,38,1,5,"200",2,"Winston Salem","27045",1,"20000","175"
"294",4,1,1,1,1,1,1,6,6,6,6,6,3,1,1974,187,40,1,5,"2000",2,"Fall River","2723",1,"76500","2000"
"295",4,1,3,2,4,4,2,4.25,4,4,5,4,4,1,1961,187,53,1,2,"100",2,"Winter Springs, FL","32708",1,"28500","100"
"296",4,0,7,7,7,7,7,7,7,7,7,7,1,2,1983,187,31,1,6,"3",2,"West Palm Beach","33410",1,"43000","100000"
"297",4,1,1,1,1,1,1,5.5,5,5,6,6,2,1,1982,187,32,1,4,"20",1,"Vandalia, OH","45377",1,"35000","300"
"298",4,1,1,1,1,1,1,4,4,4,4,4,4,2,1984,187,30,1,5,"1000",2,"eustis","32726",1,"49000","1000"
"299",4,1,1,1,1,1,1,4,4,4,4,4,1,1,1966,NA,48,1,6,"200",2,"greensboro","27406",1,"30000","200"
"300",4,1,3,3,3,3,3,5.75,7,5,4,7,4,1,1970,187,44,1,3,"500",2,"Hopkinton","2833",1,"50000","1000"
"301",4,0,4.5,4,5,4,5,4.25,5,4,4,4,5,1,1970,187,43,1,4,"12",2,"Prior Lake","55372",1,"130000","12"
"302",4,1,2.5,3,3,2,2,4.75,4,5,5,5,6,1,1981,187,30,2,5,"0",2,"Methuen","1844",1,"95000","200"
"303",4,1,6.25,7,6,6,6,4.75,2,6,5,6,4,2,1992,187,22,1,5,"200",2,"parma","44131",1,"25000","200"
"304",4,0,1.5,2,2,1,1,3,3,3,3,3,3,2,1990,187,24,1,4,"1500",1,"Burlington","27215",1,"26000","1500"
"305",4,1,1,1,1,1,1,4,4,4,4,4,5,1,1990,187,NA,4,3,"don't know",1,"Chicago","60651",1,"30000","500"
"306",4,1,6.5,7,6,6,7,4.25,6,5,2,4,4,2,1951,187,63,1,4,"15000+",2,"Melcher-Dallas","50062",1,"35000","5000"
"307",4,0,4,4,4,4,4,4.5,5,4,4,5,3,2,1972,187,42,1,3,"100",2,"saltillo","38866",1,"65000","4000"
"308",4,0,1,1,1,1,1,6,6,6,6,6,4,2,1969,187,42,1,2,"30",2,"Bristow","74010",1,"10000","30"
"309",4,1,1,1,1,1,1,4,4,4,4,4,1,1,1986,187,27,1,4,"12000",2,"Rochester","14606",1,"24500","12000"
"310",4,0,1,1,1,1,1,2,2,2,2,2,5,1,1988,142,19,1,4,">5",2,"North Highlands, CA","95660",1,"less than 10k","100"
"311",4,0,5,6,4,7,3,5.5,6,6,3,7,2,2,1992,187,22,1,4,"5000",2,"Brown city","48416",1,"15000","5000"
"312",4,1,1.5,1,1,3,1,4,4,4,4,4,1,1,1993,187,21,1,4,"At least 1.",2,"Crestview, FL","32536",1,"N/A","18"
"313",4,0,2.25,1,1,6,1,4.5,5,5,4,4,3,2,1994,187,20,1,5,"20",2,"Santa Cruz","95064",1,"$25,000","25"
"314",4,1,5.5,1,7,7,7,7,7,7,7,7,2,2,1950,187,64,4,4,"1000",2,"Philadelphia","19149",1,"40000","1000"
"315",4,1,1.25,1,2,1,1,4.75,5,5,4,5,2,1,1991,187,23,1,5,"50",2,"Brewster","2631",1,"50000","200"
"316",4,1,3.25,1,4,4,4,4,4,4,4,4,2,2,1966,187,48,1,5,"300",2,"","28739",1,"85000","300"
"317",4,1,2.25,2,2,3,2,4.25,2,6,5,4,4,1,1971,187,43,1,3,"0",2,"Kingsburg","93631",1,"20000","10"
"318",4,1,3.75,3,2,4,6,4,4,3,5,4,4,2,1970,187,44,4,4,"600",2,"Klamath Falls","97603",1,"24000","8000"
"319",4,0,1,1,1,1,1,4.25,4,4,5,4,4,2,1976,187,38,1,4,"500",2,"Hallie","41821",1,"100000","500"
"320",4,0,3.25,3,3,4,3,4.5,5,4,4,5,2,1,1987,187,27,1,5,"500",2,"Lancaster","93536",1,"44000","500"
"321",4,1,3.5,3,3,4,4,6.75,7,7,6,7,2,2,1962,187,52,1,5,"100",2,"Portland","97214",1,"18000","100"
"322",4,1,1.5,1,1,3,1,4.5,4,5,5,4,3,1,1993,187,18,1,4,"500",2,"Moscow","83843",1,"5000","500"
"323",4,1,1,1,1,1,1,4,1,7,7,1,4,2,1985,187,29,1,5,"25",2,"","70607",1,"0","25"
"324",4,1,1,1,1,1,1,2.5,1,2,4,3,4,2,1980,78,33,5,6,"50",2,"Detroit","48098",1,"80000","50"
"325",4,1,6,6,6,6,6,2,2,2,2,2,3,1,1987,187,27,1,4,"500",2,"Canton","44709",1,"30000","500"
"326",4,0,1.5,1,2,2,1,5.25,6,5,4,6,1,1,1980,187,34,1,3,"500",2,"Oakland","94619",1,"10000","500"
"327",4,0,1.75,1,2,2,2,4,4,4,4,4,1,2,1981,187,33,1,3,"200",2,"Tallmadge","44278",1,"20000","200"
"328",4,1,2.75,2,3,3,3,5.25,5,5,6,5,2,1,1979,187,35,3,3,"5000",2,"new york","10023",1,"32000","11000"
"329",4,0,1,1,1,1,1,4.5,4,5,5,4,4,1,1970,187,44,1,4,"30",2,"osceola","72370",1,"45000","400"
"330",4,0,1.75,1,1,4,1,4,4,4,4,4,4,2,1992,187,22,4,5,"702",2,"Orlando","32708",NA,"25000","Over 700"
"331",4,1,4.25,4,3,5,5,4.75,4,5,5,5,4,1,1991,187,23,1,4,"2",2,"mansfield, PA","16933",1,"50000","2"
"332",4,0,2.75,2,4,4,1,5,5,5,5,5,2,2,1984,187,30,1,5,"750",2,"Beaumont","77706",1,"20000","750"
"333",4,0,1,1,1,1,1,4,4,4,4,4,4,1,1988,187,25,3,4,"50",1,"Dallas","75211",1,"80000","885"
"334",4,1,1,1,1,1,1,3.25,2,4,4,3,3,1,1979,187,35,1,4,"500",2,"Portland","4101",1,"26000","1500"
"335",4,1,3.75,4,4,4,3,5.25,6,5,4,6,4,2,1991,187,23,3,5,"500",2,"Concord","94520",1,"130000","1000"
"336",4,0,1,1,1,1,1,5,4,5,7,4,6,1,1980,187,34,1,5,"50",2,"Pittsburgh","16066",1,"90000","50"
"337",4,1,1,1,1,1,1,6,7,6,7,4,4,1,1993,192,14,2,4,"2000",2,"tacoma","98445",1,"40000","11000"
"338",4,0,2.75,2,3,3,3,4.5,4,5,4,5,1,2,1991,187,23,4,4,"11",1,"Lemoore","93245",1,"45000","61"
"339",4,1,2.5,1,3,3,3,4,4,4,4,4,4,2,1992,187,22,4,5,"10",1,"reno","89506",1,"15000","15"
"340",4,1,2.25,2,2,3,2,4.75,4,5,5,5,1,1,1983,142,19,1,5,"0",2,"North Highlands","95660",1,"35000","80"
"341",4,0,1,1,1,1,1,4.5,4,5,4,5,4,1,1987,187,27,NA,3,"1000",2,"Lombard","60148",1,"75000","4000"
"342",4,1,5.25,7,5,4,5,5,5,5,5,5,4,2,1991,187,23,1,3,"1",2,"McAlisterville","17049",1,"40000","300"
"343",4,1,2,2,2,2,2,3,3,3,3,3,2,2,1957,187,57,4,4,"1000",2,"Jonesboro","30238",1,"44000","2000"
"344",4,0,2.5,1,4,3,2,5.5,6,5,5,6,2,1,1992,187,20,3,4,"300",2,"Houston","77076",1,"46000","300"
"345",4,0,2.5,1,1,7,1,4.5,4,4,6,4,5,2,1962,187,52,1,3,"100",2,"Bakersfield","93308",1,"14000","1000"
"346",4,0,3.25,3,4,4,2,5,5,5,5,5,4,1,1978,136,25,2,4,"200",2,"Las Vegas","89142",1,"40000","1500"
"347",4,0,4,2,4,5,5,5.5,6,6,4,6,2,1,1982,187,32,1,5,"a lot; too many to count",2,"Sumner","98390",1,"25200","200"
"348",4,1,2.5,2,4,1,3,4.75,5,5,7,2,3,1,1987,187,27,1,4,"6000",2,"Lapeer","48446",1,"25000","6000"
"349",4,0,3.25,3,3,4,3,3.5,4,3,3,4,4,1,1973,187,40,1,4,"300",2,"","92107",1,"45000","300"
"350",4,1,3.25,1,4,4,4,6.5,7,6,6,7,2,2,1985,187,27,1,4,"1000",2,"Vancouver, WA","98662",1,"27000","1000"
"351",4,1,2.5,1,2,3,4,4,4,4,4,4,4,1,1959,187,53,1,5,"539",2,"T or C, NM","87901",1,"4800","539"
"352",4,1,1,1,1,1,1,4.5,3,6,5,4,4,2,1993,187,21,3,4,"1",1,"Stockton","95207",1,"39000","233"
"353",4,0,1,1,1,1,1,5,4,5,4,7,4,1,1987,187,27,1,3,"100",2,"Monrovia","91016",1,"15000","200"
"354",4,1,1.5,1,1,3,1,4,4,4,4,4,4,2,1982,187,32,1,5,"3500",2,"Gunnison","81230",1,"44000","3500"
"355",4,0,2.5,1,4,4,1,4,4,4,4,4,4,1,1965,187,49,1,4,"14300",2,"Baltimore","21234",1,"36000","14300"
"356",4,0,1.5,1,1,2,2,5.75,6,6,5,6,4,1,1992,191,11,3,4,"300",2,"Ocala","34474",1,"12000","300"
"357",4,0,1,1,1,1,1,4.5,4,4,5,5,1,1,1943,187,70,1,5,"100",2,"atlanta","30068",1,"30000","100"
"358",4,1,3,1,4,4,3,4,4,4,4,4,3,1,1988,187,26,3,5,"500",2,"fort myers","33966",1,"390000","500"
"359",4,1,7,7,7,7,7,4,1,7,7,1,7,2,1973,187,36,1,3,"6798",2,"GRAND RAPIDS","49507",1,"8000","6798"
"360",4,0,1.25,1,1,1,2,5.5,7,4,5,6,4,1,1985,187,29,1,5,"100+",2,"Warwick","2886",NA,"55000","100+"
"361",4,0,3.5,3,4,4,3,7,7,7,7,7,6,2,1952,187,62,1,5,"800",2,"Valrico","33594",1,"50000","800"
"362",4,0,7,7,7,7,7,7,7,7,7,7,4,2,1984,187,30,1,3,"7580",2,"washington","63090",1,"50000","9580"
"363",4,0,1,1,1,1,1,3.75,1,4,6,4,4,2,1957,187,57,1,3,"500",2,"Houston","77080",1,"50000","570"
"364",4,1,2,2,2,2,2,5.5,5,5,6,6,2,2,1962,187,52,1,5,"50",2,"Waunakee","53597",1,"40000","100"
"365",4,0,1.5,1,2,1,2,6,6,6,6,6,2,1,1983,187,31,1,3,"5000",2,"Franklinton","27525",1,"25000","5000"
"366",4,1,3.25,3,3,4,3,4.5,4,5,5,4,6,2,1966,187,48,1,4,"5000",2,"Wilcox","15870",1,"32000","10000"
"367",4,0,1,1,1,1,1,7,7,7,7,7,3,2,1959,187,53,4,4,"",2,"ala","35217",1,"19000","2000"
"368",4,0,2.25,1,2,4,2,4,4,5,3,4,1,1,1993,187,21,1,4,"",1,"Tooele, UT","84074",1,"$40,000","50-100"
"369",4,1,1,1,1,1,1,4,5,4,4,3,5,1,1984,187,30,1,4,"500",2,"Pittsburgh","15214",1,"50000","500"
"370",4,0,1,1,1,1,1,6.25,7,7,4,7,1,1,1976,187,1976,1,3,"70",2,"Kansas City","64124",1,"42000","100"
"371",4,0,3,2,2,6,2,4.5,2,5,6,5,4,2,1979,187,35,4,5,"12",2,"Hollywood","33020",1,"25000","12"
"372",4,1,1,1,1,1,1,3.25,2,4,4,3,2,2,1971,187,43,1,5,"11500",2,"Vero Beach","34951",1,"133500","11500"
"373",4,1,1.5,1,1,2,2,4,4,4,4,4,6,2,1976,187,38,1,5,"96",2,"Katy","77449",1,"120000","96"
"374",4,0,1.25,1,1,2,1,4,4,4,4,4,3,1,1979,187,35,1,5,"700",2,"Bridgewater","22812",1,"40000","700"
"375",4,0,1.75,1,1,4,1,6,4,7,6,7,1,2,1983,187,31,6,4,"200",2,"Orange, CA","92869",1,"3000","200"
"376",4,1,1,1,1,1,1,4,4,4,4,4,7,1,1978,NA,36,1,6,"2000",2,"Columbia","65202",1,"52000","2000"
"377",4,1,4,3,3,7,3,6.5,7,6,6,7,4,2,1979,187,35,1,5,"150",2,"Baldwinsville","13027",1,"42000","150"
"378",4,0,2.5,2,4,2,2,4,4,4,4,4,5,1,1965,187,49,1,5,"100",2,"Tropic","32962",1,"28000","100"
"379",4,0,1,1,1,1,1,3.5,3,4,4,3,2,1,1988,187,26,1,5,"100000",2,"Denver","80031",1,"50000","100000"
"380",4,0,2.5,2,2,4,2,3.75,3,5,3,4,5,1,1981,187,33,1,4,"100",2,"Nashville","37203",1,"40000","1500"
"381",4,1,1.5,1,1,3,1,4,4,4,4,4,3,1,1968,187,46,4,5,"100",2,"annapolis","21401",1,"48000","100"
"382",4,1,1,1,1,1,1,4,4,4,4,4,4,2,1975,187,39,1,4,"120",2,"oviedo","32765",1,"33000","120"
"383",4,1,2.5,1,5,3,1,5.75,6,6,5,6,2,1,1990,187,24,1,3,"1002",2,"elkton","21921",1,"42000","1002"
"384",4,0,2.25,2,2,3,2,4.25,4,5,4,4,5,1,1964,187,50,1,4,"150",2,"Myrtle Beach","29582",1,"85000","150"
"385",4,0,4,4,4,4,4,4,4,4,4,4,7,2,1960,187,54,4,5,"750",2,"East Fallowfield","19320",1,"12000","750"
"386",4,0,2.5,1,1,4,4,4.5,5,4,4,5,1,1,1975,187,39,1,5,"2400",2,"Lanesville, IN","47136",1,"87000","2400"
"387",4,0,4.75,1,4,7,7,7,7,7,7,7,1,2,1982,187,32,1,5,"300",2,"Denver, CO","80219",1,"$40,000","300"
"388",4,0,2,2,2,2,2,4,4,4,5,3,4,1,1975,187,39,5,5,"3000",2,"Oklahoma City","73159",1,"50000","3000"
"389",4,0,4.5,5,4,4,5,4,4,4,4,4,6,2,1991,187,23,1,5,"100",2,"westport","12993",1,"65000","100"
"390",4,1,2.5,2,2,2,4,4.25,4,4,5,4,5,2,1989,187,25,1,5,"500",2,"Duarte","91010",1,"40000","500"
"391",4,1,5.5,4,6,6,6,6.5,7,7,5,7,1,2,1978,187,36,4,5,"3000",2,"Central Islip","11722",1,"60000","3000"
"392",4,0,1.5,1,1,2,2,4.75,5,5,4,5,6,1,1979,187,35,1,5,"50+",1,"Grand Rapids","49534",1,"74000","50+"
"393",4,0,1,1,1,1,1,4,3,4,5,4,6,2,1953,31,61,1,2,"1400",2,"Waukesha","53186",1,"92000","1400"
"394",4,1,3.25,3,3,4,3,7,7,7,7,7,2,2,1972,187,NA,1,5,"10",2,"Ocala","34480",1,"90000","10"
"395",4,1,1.75,1,1,3,2,5.5,6,5,5,6,2,1,1979,187,33,1,5,"60",1,"Greeley, CO","80634",1,"26000","100"
"396",4,0,1,1,1,1,1,5,5,5,5,5,4,1,1977,187,37,1,4,"20",2,"huntsville","35802",1,"18000","20"
"397",4,0,1,1,1,1,1,4,3,5,5,3,2,1,1989,187,25,1,4,"56",2,"omaha","68116",1,"25000","70"
"398",4,1,2.75,2,2,5,2,4.75,5,5,4,5,3,2,1992,187,22,1,6,"550",2,"Mount Airy","21771",1,"50000","700"
"399",4,1,4,3,4,5,4,3.5,3,4,4,3,5,1,1988,187,26,3,NA,"500",2,"Kissimmee","34741",1,"39000","500"
"400",4,1,7,7,7,7,7,4,4,4,4,4,4,2,1989,187,25,3,5,"500",2,"San Juan","917",1,"21000","1300"
"401",4,1,3.5,3,3,5,3,4.75,4,5,5,5,3,1,1985,187,29,1,3,"20",2,"Cincinnati","45215",1,"35000","50"
"402",4,0,1.75,1,2,2,2,5.25,6,4,5,6,2,2,1988,187,26,4,4,"2000",2,"Lizella","31052",1,"29000","4300"
"403",4,1,4,4,4,4,4,6.75,7,6,7,7,2,2,1981,187,32,1,3,"0",2,"Statesboro","30458",1,"14563","15935"
