"","datacollection","standard_condition","standard_org","standard_perk","mreselfish","moreresp","moreupstan","orgbintere","investdonate","respleader","hirepres","mreselfish_re","standard_evalu_4items","standard_evalu_5items","standard_evalu_7items","standard_organization","standard_compensation","pltclideo","gender","yearbirth","countrybir","expeng","ethnicity","parented","bfrres","bfrthese","citytown","postalcode","honest","faminc","mturkhowm"
"159",2,6,1,3,5,2,2,3,3,3,3,3,2.5,2.6,2.71428571428571,1,3,4,2,1994,187,20,6,5,"0",2,"Washington","20016",1,"40,000",""
"160",2,3,0,3,4,6,4,5,7,6,6,4,4.75,5.2,5.42857142857143,0,3,3,2,1993,187,21,2,6,"2",2,"Miami","33176",1,"600000",""
"161",2,2,0,2,6,4,2,1,1,2,1,2,2.25,2,1.85714285714286,0,2,4,2,1993,79,15,2,4,"0",2,"Monterey Park, Ca","91755",1,"33000",""
"162",2,6,1,3,4,4,4,4,3,3,3,4,4,3.8,3.57142857142857,1,3,2,1,1991,187,23,1,5,"0",2,"Washington, DC","20016",1,"200,000",""
"163",2,4,1,1,4,4,4,5,7,5,7,4,4.25,4.8,5.14285714285714,1,1,2,2,1995,36,19,2,4,"2",2,"Washington D.C.","20016",1,"190,000",""
"164",2,3,0,3,7,5,2,2,2,4,2,1,2.5,2.4,2.57142857142857,0,3,4,2,1994,36,2,2,4,"2",2,"Guangzhou","501623",1,"$1,000,000",""
"165",2,3,0,3,5,2,3,4,6,4,6,3,3,3.6,4,0,3,6,1,1994,78,0,5,6,"0",2,"Mumbai","Outside",1,"300,000",""
"166",2,1,0,1,4,4,4,4,4,4,4,4,4,4,4,0,1,4,1,1992,187,22,1,6,"3",2,"Washington, DC","20016",1,"250,000",""
"167",2,6,1,3,4,4,4,5,5,4,4,4,4.25,4.4,4.28571428571429,1,3,4,2,1995,187,19,1,6,"0",2,"Ipswich","1938",1,"90,000",""
"168",2,2,0,2,4,4,4,5,6,4,4,4,4.25,4.6,4.42857142857143,0,2,4,2,1996,187,18,1,6,"0",2,"Washington, DC","20016",1,"$65,000",""
"169",2,5,1,2,4,6,3,4,3,6,5,4,4.25,4,4.42857142857143,1,2,4,2,1993,86,10,2,5,"4",2,"Washington DC","20016",1,"6000000",""
"170",2,2,0,2,6,4,1,1,4,3,3,2,2,2.4,2.57142857142857,0,2,4,2,1996,187,19,4,4,"0",2,"Jersey City, NJ","7306",1,"$100,000",""
"171",2,5,1,2,7,1,1,1,1,1,1,1,1,1,1,1,2,6,2,1994,187,20,6,5,"3",2,"Abingdon","21009",1,"N/A",""
"172",2,5,1,2,4,3,4,4,4,4,4,4,3.75,3.8,3.85714285714286,1,2,1,2,1996,187,18,6,5,"0",2,"Los Angeles","91423",1,"55000",""
"173",2,5,1,2,5,4,3,3,2,3,3,3,3.25,3,3,1,2,4,1,1994,187,20,1,6,"3",2,"Washington","20016",1,"-",""
"174",2,1,0,1,4,4,4,5,3,2,3,4,4.25,4,3.57142857142857,0,1,3,1,1993,51,21,3,6,"0",2,"North Andover","1845",1,"$130,000",""
"175",2,2,0,2,4,5,4,5,5,5,5,4,4.5,4.6,4.71428571428571,0,2,4,2,1996,51,14,3,6,"0",2,"","Washing",1,"50,000",""
"176",2,4,1,1,3,3,4,3,3,4,2,5,3.75,3.6,3.42857142857143,1,1,5,2,1993,187,21,1,6,"0",2,"Washington. DC","20007",1,"Unknown (over 100",""
"177",2,3,0,3,6,3,2,3,4,2,3,2,2.5,2.8,2.71428571428571,0,3,4,1,20,187,20,3,4,"0",2,"Washington, DC","20007",1,"55000",""
"178",2,1,0,1,4,4,4,4,3,4,5,4,4,3.8,4,0,1,6,2,1993,40,21,3,5,"0",2,"Washington DC","20016",1,"?",""
"179",2,4,1,1,3,4,5,5,5,4,4,5,4.75,4.8,4.57142857142857,1,1,2,2,1995,187,19,1,4,"0",2,"Washington, DC","20016",1,"",""
"180",2,4,1,1,4,3,4,2,2,3,1,4,3.25,3,2.71428571428571,1,1,6,2,1994,187,21,1,5,"0",2,"Mayfield, Ohio","44143",1,"150,000",""
"181",2,4,1,1,4,4,4,4,3,4,4,4,4,3.8,3.85714285714286,1,1,5,1,1994,187,20,1,4,"0",2,"washington","20016",1,"400000",""
"182",2,5,1,2,7,3,2,1,1,1,1,1,1.75,1.6,1.42857142857143,1,2,5,2,1995,187,20,1,6,"0",2,"New York City","10013",1,"$200,000",""
"183",2,5,1,2,7,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1995,187,19,1,4,"0",2,"Washington, DC","20016",1,"200000",""
"184",2,2,0,2,5,4,4,4,5,4,5,3,3.75,4,4.14285714285714,0,2,6,2,1994,187,20,5,6,"0",2,"Greenwich","6830",1,"500,000",""
"185",2,5,1,2,6,2,4,2,3,2,1,2,2.5,2.6,2.28571428571429,1,2,4,1,1994,187,20,1,4,"2",2,"Washington","20016",1,"150,000",""
"186",2,2,0,2,5,1,1,1,1,1,1,3,1.5,1.4,1.28571428571429,0,2,4,1,1995,116,15,1,4,"0",2,"Washington DC","20020",1,"36000",""
"187",2,1,0,1,4,4,4,4,4,5,4,4,4,4,4.14285714285714,0,1,2,2,1995,187,19,4,6,"0",2,"New York","10027",1,"$100,000",""
"188",2,5,1,2,4,2,2,2,2,2,2,4,2.5,2.4,2.28571428571429,1,2,2,2,1995,187,19,6,6,"0",2,"Atlanta","30319",1,"80,000",""
"189",2,3,0,3,6,2,3,2,2,1,4,2,2.25,2.2,2.28571428571429,0,3,3,2,1994,179,5,1,5,"0",2,"Washington DC","20016",1,"60",""
"190",2,2,0,2,5,3,3,1,3,2,3,3,2.5,2.6,2.57142857142857,0,2,3,2,1995,187,19,1,6,"0",2,"Narragansett","2882",1,"80,000",""
"191",2,4,1,1,4,5,5,5,5,5,5,4,4.75,4.8,4.85714285714286,1,1,2,2,1994,187,20,1,5,"0",2,"Washington DC","20016",1,"55,000",""
"192",2,4,1,1,4,4,4,4,4,4,4,4,4,4,4,1,1,6,2,1995,187,0,1,4,"3",2,"Alexandria","22309",1,"$90,000",""
"193",2,4,1,1,4,3,5,4,4,4,3,4,4,4,3.85714285714286,1,1,2,2,1994,179,10,1,5,"15",2,"Washington DC","20016",1,"",""
"194",2,2,0,2,5,1,3,2,1,1,1,3,2.25,2,1.71428571428571,0,2,4,1,1994,187,20,1,6,"0",2,"Washington D.C.","20016",1,"$800,000",""
"195",2,5,1,2,3,5,5,5,5,5,4,5,5,5,4.85714285714286,1,2,4,1,1991,65,10,1,5,"2",1,"Washington","20009",1,"100000",""
"196",2,5,1,2,4,4,4,4,4,4,4,4,4,4,4,1,2,2,2,1994,187,20,1,6,"2",2,"Washington DC","20016",1,"N/A",""
"197",2,4,1,1,3,5,4,6,5,5,5,5,5,5,5,1,1,4,2,1995,187,19,1,6,"2",2,"Washington","20016",1,"250,000",""
"198",2,3,0,3,4,4,4,4,5,4,2,4,4,4.2,3.85714285714286,0,3,4,1,1994,187,20,1,6,"1",2,"Doylestown","18901",1,"$400,000",""
"199",2,3,0,3,5,3,2,5,5,5,3,3,3.25,3.6,3.71428571428571,0,3,4,2,1993,36,4,2,4,"none",2,"Xi'an","710043",1,"400,000",""
"200",2,5,1,2,3,5,5,5,5,5,5,5,5,5,5,1,2,5,1,NA,0,0,2,5,"",NA,"","",1,"",""
"201",2,4,1,1,4,4,4,4,4,4,4,4,4,4,4,1,1,5,1,1985,187,29,3,4,"0",2,"washington","20016",1,"200,000",""
"202",2,2,0,2,5,4,3,2,3,3,3,3,3,3,3,0,2,4,1,1996,187,18,6,5,"0",2,"Gaithersburg","20878",1,"US $150,000+",""
"203",2,2,0,2,7,2,1,4,7,4,1,1,2,3,2.85714285714286,0,2,4,2,1994,187,20,1,5,"1",2,"Sewell","8080",1,"50,000",""
"204",2,4,1,1,4,4,5,5,5,5,3,4,4.5,4.6,4.42857142857143,1,1,1,2,1996,187,17,2,5,"0",2,"Washington DC","20016",1,"100,000",""
"205",2,5,1,2,7,1,1,1,1,1,1,1,1,1,1,1,2,4,1,1994,187,20,1,5,"2",2,"Washington DC","20016",1,"",""
"206",2,1,0,1,4,4,5,7,7,3,4,4,5,5.4,4.85714285714286,0,1,4,2,1994,187,20,4,3,"2",2,"Pawtucket","2860",1,"$110,000",""
"207",2,3,0,3,5,4,3,2,3,2,2,3,3,3,2.71428571428571,0,3,4,1,1994,187,8,2,5,"0",2,"Washington, DC","20016",1,"20,000 USD",""
"208",2,2,0,2,6,1,3,3,1,1,1,2,2.25,2,1.71428571428571,0,2,5,1,1994,187,20,1,4,"0",2,"Germantown","20874",1,"150000",""
"209",2,2,0,2,5,3,4,5,2,3,3,3,3.75,3.4,3.28571428571429,0,2,4,2,1994,187,20,4,4,"0",2,"Washington","20016",1,"150,000",""
"210",2,6,1,3,6,3,3,1,3,2,2,2,2.25,2.4,2.28571428571429,1,3,4,2,1995,187,20,1,6,"0",2,"Albany, NY","12303",1,"200,000",""
"211",2,6,1,3,5,4,3,4,6,3,7,3,3.5,4,4.28571428571429,1,3,5,1,1994,187,20,1,6,"a couple",2,"Columbus","47203",1,"i dont have that",""
"212",2,4,1,1,4,3,4,1,7,4,4,4,3,3.8,3.85714285714286,1,1,3,1,1995,187,20,6,6,"5",2,"Jersey City","7302",1,"$250,000",""
"213",2,4,1,1,4,4,4,5,5,5,5,4,4.25,4.4,4.57142857142857,1,1,4,2,1995,187,19,3,5,"0",2,"Washington","20016",1,"100,000",""
"214",2,3,0,3,6,3,2,2,2,1,1,2,2.25,2.2,1.85714285714286,0,3,1,1,1993,187,21,1,4,"0",2,"Andover","1810",1,"250000",""
"215",2,3,0,3,5,1,4,3,1,2,1,3,2.75,2.4,2.14285714285714,0,3,7,2,1993,187,21,1,4,"4",2,"Washington, D.C.","20016",1,"$120,000",""
"216",2,2,0,2,5,4,2,3,4,4,4,3,3,3.2,3.42857142857143,0,2,1,2,1992,185,22,1,5,"1",2,"West Chester","19380",2,"$900,000",""
"217",2,4,1,1,5,7,4,2,2,5,5,3,4,3.6,4,1,1,6,2,1993,187,21,1,5,"0",2,"Washington, DC","20016",1,"",""
"218",2,1,0,1,4,4,4,4,3,4,3,4,4,3.8,3.71428571428571,0,1,4,2,1996,187,18,6,6,"1",2,"Ann Arbor","48103",1,"n/a",""
"219",2,1,0,1,4,5,4,4,5,4,5,4,4.25,4.4,4.42857142857143,0,1,5,2,1995,86,14,2,5,"0",2,"Washington, D.C.","20016",1,"700000",""
"220",2,6,1,3,6,2,2,2,2,2,2,2,2,2,2,1,3,6,2,1994,187,20,4,3,"4",2,"Gurnee","60031",1,"5000",""
"221",2,6,1,3,6,5,3,5,2,2,2,2,3.75,3.4,3,1,3,4,1,1994,74,5,3,5,"0",2,"Washington DC","20016",1,"35000",""
"222",2,2,0,2,5,4,4,3,3,3,4,3,3.5,3.4,3.42857142857143,0,2,4,2,1995,192,8,2,5,"0",2,"Quy Nhon","82000",1,"",""
"223",2,3,0,3,5,2,3,4,7,3,3,3,3,3.8,3.57142857142857,0,3,2,2,1994,187,20,1,6,"0",2,"West Lafayette","47906",1,"$100,000",""
"224",2,2,0,2,2,2,4,1,1,2,1,6,3.25,2.8,2.42857142857143,0,2,3,2,1994,13,21,6,6,"0",2,"bethesda","20852",1,"300,000",""
"225",2,2,0,2,4,3,1,2,2,2,2,4,2.5,2.4,2.28571428571429,0,2,3,2,1992,187,22,1,6,"3",2,"washington","20016",1,"400,000",""
"226",2,6,1,3,7,4,3,4,4,4,7,1,3,3.2,3.85714285714286,1,3,4,2,21,187,21,1,4,"0",2,"Los Angeles, CA","90048",1,"",""
"227",2,6,1,3,5,3,4,1,1,4,1,3,2.75,2.4,2.42857142857143,1,3,4,NA,1993,24,6,1,5,"2",2,"Washington","20016",1,"",""
"228",2,4,1,1,4,4,4,4,4,4,4,4,4,4,4,1,1,6,1,1993,187,21,1,6,"0",2,"Providence","2906",1,"250,000",""
"229",2,6,1,3,2,6,6,6,6,6,7,6,6,6,6.14285714285714,1,3,2,2,1994,187,20,1,5,"6",1,"Cleveland, OH","44135",1,"100,000",""
"230",2,3,0,3,4,4,4,4,5,3,5,4,4,4.2,4.14285714285714,0,3,5,2,NA,0,0,6,0,"",NA,"","",NA,"",""
"231",2,6,1,3,7,1,2,1,1,1,1,1,1.25,1.2,1.14285714285714,1,3,2,2,1994,187,20,1,4,"0",2,"Mystic, CT","6355",1,"350,000.00$",""
"232",2,2,0,2,6,2,2,1,1,3,1,2,1.75,1.6,1.71428571428571,0,2,4,2,1993,187,21,4,5,"4",2,"washington, DC","20016",1,"155000",""
"233",2,1,0,1,4,2,4,3,6,2,6,4,3.25,3.8,3.85714285714286,0,1,4,1,1965,2,20,1,4,"0",2,"Silver Spring","20901",1,"100,000",""
"234",4,5,1,2,4,4,4,4,4,4,4,4,4,4,4,1,2,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"",""
"235",4,4,1,1,1,7,7,7,7,7,7,7,7,7,7,1,1,7,1,1969,187,45,1,6,"25",2,"Fort Collins, Colorado","80524",1,"56000","100"
"236",4,2,0,2,7,1,2,1,1,1,1,1,1.25,1.2,1.14285714285714,0,2,4,1,1996,187,18,2,4,"100",2,"Brooklyn","11204",1,"60000","100"
"237",4,3,0,3,4,4,4,5,5,5,5,4,4.25,4.4,4.57142857142857,0,3,6,1,1955,187,59,1,4,"400",2,"Plymouth, Ma","2360",1,"8000","400"
"238",4,3,0,3,5,3,4,3,3,3,3,3,3.25,3.2,3.14285714285714,0,3,2,2,1975,187,39,3,4,"200",2,"Compton","90220",1,"35000","200"
"239",4,2,0,2,6,3,4,4,3,3,3,2,3.25,3.2,3.14285714285714,0,2,2,1,1987,187,26,1,5,"150",1,"New York","10304",1,"40000","150"
"240",4,2,0,2,5,3,3,2,2,3,1,3,2.75,2.6,2.42857142857143,0,2,4,2,1978,187,35,1,5,"2000",2,"springfield","65814",1,"36000","5000"
"241",4,4,1,1,3,4,6,2,5,3,4,5,4.25,4.4,4.14285714285714,1,1,2,2,1988,187,26,1,4,"50",2,"Bellingham","98229",1,"26000","80"
"242",4,2,0,2,2,7,4,5,7,7,7,6,5.5,5.8,6.14285714285714,0,2,2,1,1991,121,20,2,5,"8",2,"Sun City, CA","94585",1,"40000","1231"
"243",4,3,0,3,7,1,3,1,1,1,1,1,1.5,1.4,1.28571428571429,0,3,4,2,1968,170,42,1,5,"0",2,"Ashland","1721",1,"35000","1000"
"244",4,1,0,1,4,4,4,4,4,4,4,4,4,4,4,0,1,4,1,1978,187,36,3,2,"1000",2,"riverside","92570",1,"40000","5000"
"245",4,4,1,1,2,3,4,1,4,3,3,6,3.5,3.6,3.42857142857143,1,1,3,1,1990,187,24,1,5,"30",2,"fredericksburg","22405",1,"174000","100"
"246",4,6,1,3,5,3,3,2,2,2,2,3,2.75,2.6,2.42857142857143,1,3,3,2,1990,187,24,1,5,"5",2,"Natchez","39120",1,"30000","5"
"247",4,3,0,3,5,3,4,2,2,2,2,3,3,2.8,2.57142857142857,0,3,3,1,1986,187,28,1,4,"25",2,"Chicago","6060",1,"20000","25"
"248",4,5,1,2,4,5,4,5,4,5,5,4,4.5,4.4,4.57142857142857,1,2,3,2,1957,187,57,1,5,"500?",2,"Newton","7860",1,"30000","700?"
"249",4,2,0,2,7,1,4,1,1,1,4,1,1.75,1.6,1.85714285714286,0,2,4,2,1989,187,24,1,4,"3",2,"Kokomo","46901",1,"12","18"
"250",4,2,0,2,3,5,4,4,5,5,5,5,4.5,4.6,4.71428571428571,0,2,3,1,1988,187,26,1,3,"50",2,"prunedale","93907",1,"23.000.00","700"
"251",4,6,1,3,3,5,6,7,7,7,7,5,5.75,6,6.28571428571429,1,3,1,1,1986,187,28,4,4,"140",2,"Randallstown","21133",1,"50000","140"
"252",4,2,0,2,3,4,5,3,4,4,3,5,4.25,4.2,4,0,2,2,1,1987,31,1987,3,4,"200",2,"las vegas","89130",1,"35000","10000"
"253",4,4,1,1,4,2,5,7,6,6,7,4,4.5,4.8,5.28571428571429,1,1,3,1,1995,187,19,1,5,"16",2,"Reading","19605",1,"60000","16"
"254",4,6,1,3,6,4,4,2,4,2,4,2,3,3.2,3.14285714285714,1,3,4,1,1982,187,32,1,3,"3500",2,"San Diego","91945",1,"75000","3500"
"255",4,1,0,1,4,5,4,5,5,4,5,4,4.5,4.6,4.57142857142857,0,1,4,2,1993,187,20,4,5,"250",2,"West Palm Beach","33401",1,"35000","250"
"256",4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,1,1,4,2,1987,187,27,1,4,"100",2,"Union","63084",1,"80000","1000"
"257",4,2,0,2,6,1,2,2,2,2,2,2,1.75,1.8,1.85714285714286,0,2,3,1,1982,187,32,1,4,"15+",2,"Rupert","83350",1,"48000","20"
"258",4,2,0,2,5,3,3,3,3,3,1,3,3,3,2.71428571428571,0,2,1,1,1988,187,26,1,5,"20",2,"Bellingham","98229",1,"30000","100"
"259",4,3,0,3,4,6,3,3,4,4,4,4,4,4,4,0,3,4,1,1974,78,20,2,5,"2",2,"san diego","92126",1,"3000","30"
"260",4,1,0,1,4,5,5,5,4,5,5,4,4.75,4.6,4.71428571428571,0,1,3,2,1991,187,18,2,3,"25",2,"Corvallis","97331",1,"35000","50"
"261",4,3,0,3,7,1,1,1,1,1,1,1,1,1,1,0,3,1,1,1974,187,40,1,4,"7",2,"mojave","93501",1,"17000","130"
"262",4,5,1,2,7,1,1,1,1,1,1,1,1,1,1,1,2,4,2,1983,187,31,1,5,"12",2,"san francisco","94102",1,"90000","15"
"263",4,6,1,3,4,4,4,3,3,5,3,4,3.75,3.6,3.71428571428571,1,3,3,1,1992,187,20,2,5,"300",2,"Elk grove","95624",1,"85000","8000"
"264",4,3,0,3,6,3,4,3,3,3,3,2,3,3,3,0,3,4,1,1971,187,43,4,4,"14",2,"Savannah","31312",1,"49000","14"
"265",4,2,0,2,6,3,4,4,2,5,2,2,3.25,3,3.14285714285714,0,2,4,1,1993,187,21,3,4,"5000",2,"stockton","95215",1,"50000","590"
"266",4,4,1,1,6,3,3,1,1,1,1,2,2.25,2,1.71428571428571,1,1,2,2,1946,187,68,1,5,"40000",2,"La Marque","77568",1,"39000","40000"
"267",4,5,1,2,7,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1977,187,37,1,4,"500",2,"Nashville","37210",1,"80000","800"
"268",4,1,0,1,4,5,6,5,5,6,5,4,5,5,5.14285714285714,0,1,1,2,1984,187,30,4,4,"5000",2,"Philadelphia","19141",1,"25000","5000"
"269",4,5,1,2,7,2,2,1,2,2,2,1,1.5,1.6,1.71428571428571,1,2,6,1,1964,187,50,1,5,"10",2,"valley view","76272",1,"40000","100"
"270",4,4,1,1,5,4,4,5,4,5,4,3,4,4,4.14285714285714,1,1,4,1,1982,187,21,1,3,"129000",2,"Seattle","98106",1,"8600","129000"
"271",4,6,1,3,4,3,4,3,3,3,3,4,3.5,3.4,3.28571428571429,1,3,3,1,1993,162,16,2,4,"5",2,"hanover","3755",1,"100000","0"
"272",4,5,1,2,7,2,2,2,1,2,1,1,1.75,1.6,1.57142857142857,1,2,4,1,1987,187,27,1,3,"40",2,"Pine Grove","17963",1,"36000","40"
"273",4,5,1,2,6,1,3,2,2,3,2,2,2,2,2.14285714285714,1,2,1,1,1981,187,33,1,5,"152",2,"Massillon","44647",1,"50000","152"
"274",4,1,0,1,4,5,4,6,6,5,6,4,4.75,5,5.14285714285714,0,1,3,1,1991,187,23,3,5,"1000",2,"Edinburg","78539",1,"20000","1000"
"275",4,1,0,1,4,4,4,3,3,3,3,4,3.75,3.6,3.42857142857143,0,1,2,1,1990,187,24,1,5,"4000",2,"Tallahassee","32301",1,"10000","4000"
"276",4,3,0,3,4,4,4,4,4,4,4,4,4,4,4,0,3,1,1,1988,187,26,1,4,"500",2,"Hazard","41701",1,"12000","1200"
"277",4,4,1,1,4,4,4,3,3,3,3,4,3.75,3.6,3.42857142857143,1,1,7,2,1967,187,47,1,6,"501",2,"Berkley","2779",1,"250000","501"
"278",4,5,1,2,6,4,3,2,2,3,1,2,2.75,2.6,2.42857142857143,1,2,1,1,1975,187,39,1,1,"650",2,"McDonough, GA","30253",1,"47000","650"
"279",4,5,1,2,7,1,1,1,1,1,1,1,1,1,1,1,2,4,2,1962,187,50,1,4,"25",2,"Falkville","35622",1,"60000","27"
"280",4,2,0,2,5,3,3,4,2,3,2,3,3.25,3,2.85714285714286,0,2,4,1,1984,187,30,1,6,"52",2,"Los Angeles","90024",1,"50000","52"
"281",4,2,0,2,6,3,2,2,1,2,1,2,2.25,2,1.85714285714286,0,2,4,2,1982,187,32,1,4,"100",2,"Blythe","30805",1,"42000","100-150"
"282",4,6,1,3,7,2,2,2,2,2,1,1,1.75,1.8,1.71428571428571,1,3,2,2,1943,187,71,1,3,"1385",2,"Cleveland","44130",1,"32000","1386"
"283",4,6,1,3,6,3,4,3,2,3,3,2,3,2.8,2.85714285714286,1,3,2,2,1981,187,33,1,6,"5000",2,"Grand Rapids","49451",1,"57000","5000"
"284",4,3,0,3,7,3,5,3,4,6,3,1,3,3.2,3.57142857142857,0,3,2,1,1989,162,25,2,6,"3000",1,"Norman","73069",1,"12500","3000"
"285",4,3,0,3,4,4,4,4,4,4,4,4,4,4,4,0,3,7,2,1975,187,39,1,6,"6600",2,"jacksonville","32210",1,"30000","6600"
"286",4,2,0,2,5,2,2,2,2,3,2,3,2.25,2.2,2.28571428571429,0,2,4,2,1978,187,36,1,4,"5025",2,"Tampa","33605",1,"40000","5025"
"287",4,5,1,2,5,5,5,5,5,5,5,3,4.5,4.6,4.71428571428571,1,2,1,2,1986,187,28,3,4,"3800",2,"New York","10023",1,"31500","3900"
"288",4,2,0,2,5,4,4,3,4,4,4,3,3.5,3.6,3.71428571428571,0,2,3,1,1964,187,48,1,6,"400",2,"Tyler, TX","75701",1,"19500","400"
"289",4,2,0,2,4,5,5,4,7,5,5,4,4.5,5,5,0,2,4,2,1979,187,35,1,5,"52",2,"Round Rock","78681",1,"35000","52"
"290",4,5,1,2,5,2,2,2,1,2,2,3,2.25,2,2,1,2,6,2,1984,187,30,1,4,"2500",2,"winder","30680",1,"40000","2500"
"291",4,4,1,1,4,4,3,4,3,3,3,4,3.75,3.6,3.42857142857143,1,1,4,2,1986,187,28,1,6,"350",1,"Charlotte","28278",1,"65000","350"
"292",4,1,0,1,4,3,4,2,6,3,2,4,3.25,3.8,3.42857142857143,0,1,2,2,1993,187,21,4,6,"150",2,"Austin","78741",1,"120000","300"
"293",4,3,0,3,5,2,2,2,1,1,1,3,2.25,2,1.71428571428571,0,3,2,2,1976,187,38,1,5,"200",2,"Winston Salem","27045",1,"20000","175"
"294",4,6,1,3,7,2,2,3,5,6,6,1,2,2.6,3.57142857142857,1,3,3,1,1974,187,40,1,5,"2000",2,"Fall River","2723",1,"76500","2000"
"295",4,5,1,2,4,2,2,2,3,2,2,4,2.5,2.6,2.42857142857143,1,2,4,1,1961,187,53,1,2,"100",2,"Winter Springs, FL","32708",1,"28500","100"
"296",4,4,1,1,4,1,4,1,1,1,1,4,2.5,2.2,1.85714285714286,1,1,1,2,1983,187,31,1,6,"3",2,"West Palm Beach","33410",1,"43000","100000"
"297",4,3,0,3,7,2,3,1,2,1,1,1,1.75,1.8,1.57142857142857,0,3,2,1,1982,187,32,1,4,"20",1,"Vandalia, OH","45377",1,"35000","300"
"298",4,2,0,2,6,4,3,3,3,3,3,2,3,3,3,0,2,4,2,1984,187,30,1,5,"1000",2,"eustis","32726",1,"49000","1000"
"299",4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1966,NA,48,1,6,"200",2,"greensboro","27406",1,"30000","200"
"300",4,2,0,2,4,4,4,5,5,5,5,4,4.25,4.4,4.57142857142857,0,2,4,1,1970,187,44,1,3,"500",2,"Hopkinton","2833",1,"50000","1000"
"301",4,3,0,3,5,5,4,4,5,3,4,3,4,4.2,4,0,3,5,1,1970,187,43,1,4,"12",2,"Prior Lake","55372",1,"130000","12"
"302",4,6,1,3,7,2,2,2,2,1,1,1,1.75,1.8,1.57142857142857,1,3,6,1,1981,187,30,2,5,"0",2,"Methuen","1844",1,"95000","200"
"303",4,5,1,2,4,4,4,4,3,4,3,4,4,3.8,3.71428571428571,1,2,4,2,1992,187,22,1,5,"200",2,"parma","44131",1,"25000","200"
"304",4,3,0,3,5,2,3,1,1,1,1,3,2.25,2,1.71428571428571,0,3,3,2,1990,187,24,1,4,"1500",1,"Burlington","27215",1,"26000","1500"
"305",4,1,0,1,4,3,4,2,4,3,3,4,3.25,3.4,3.28571428571429,0,1,5,1,1990,187,NA,4,3,"don't know",1,"Chicago","60651",1,"30000","500"
"306",4,6,1,3,4,4,4,2,2,3,2,4,3.5,3.2,3,1,3,4,2,1951,187,63,1,4,"15000+",2,"Melcher-Dallas","50062",1,"35000","5000"
"307",4,2,0,2,4,4,4,4,5,4,5,4,4,4.2,4.28571428571429,0,2,3,2,1972,187,42,1,3,"100",2,"saltillo","38866",1,"65000","4000"
"308",4,5,1,2,5,2,4,2,2,2,2,3,2.75,2.6,2.42857142857143,1,2,4,2,1969,187,42,1,2,"30",2,"Bristow","74010",1,"10000","30"
"309",4,5,1,2,4,4,4,4,1,4,1,4,4,3.4,3.14285714285714,1,2,1,1,1986,187,27,1,4,"12000",2,"Rochester","14606",1,"24500","12000"
"310",4,3,0,3,6,4,4,3,2,2,3,2,3.25,3,2.85714285714286,0,3,6,1,1963,187,51,1,NA,"400",2,"Fresno","93711",1,"135000","400"
"311",4,1,0,1,2,7,6,7,6,7,6,6,6.5,6.4,6.42857142857143,0,1,5,1,1988,142,19,1,4,">5",2,"North Highlands, CA","95660",1,"less than 10k","100"
"312",4,6,1,3,4,7,6,6,7,1,1,4,5.75,6,4.57142857142857,1,3,2,2,1992,187,22,1,4,"5000",2,"Brown city","48416",1,"15000","5000"
"313",4,3,0,3,7,1,4,1,1,1,1,1,1.75,1.6,1.42857142857143,0,3,1,1,1993,187,21,1,4,"At least 1.",2,"Crestview, FL","32536",1,"N/A","18"
"314",4,6,1,3,3,3,3,3,3,3,3,5,3.5,3.4,3.28571428571429,1,3,3,2,1994,187,20,1,5,"20",2,"Santa Cruz","95064",1,"$25,000","25"
"315",4,2,0,2,7,1,1,1,1,3,1,1,1,1,1.28571428571429,0,2,2,2,1950,187,64,4,4,"1000",2,"Philadelphia","19149",1,"40000","1000"
"316",4,2,0,2,6,1,3,2,1,2,1,2,2,1.8,1.71428571428571,0,2,2,1,1991,187,23,1,5,"50",2,"Brewster","2631",1,"50000","200"
"317",4,4,1,1,4,4,4,4,4,4,2,4,4,4,3.71428571428571,1,1,2,2,1966,187,48,1,5,"300",2,"","28739",1,"85000","300"
"318",4,3,0,3,6,2,2,2,3,3,2,2,2,2.2,2.28571428571429,0,3,4,1,1971,187,43,1,3,"0",2,"Kingsburg","93631",1,"20000","10"
"319",4,2,0,2,7,2,1,2,2,1,2,1,1.5,1.6,1.57142857142857,0,2,4,2,1970,187,44,4,4,"600",2,"Klamath Falls","97603",1,"24000","8000"
"320",4,3,0,3,5,2,3,2,4,2,2,3,2.5,2.8,2.57142857142857,0,3,4,2,1976,187,38,1,4,"500",2,"Hallie","41821",1,"100000","500"
"321",4,3,0,3,5,3,4,4,3,3,3,3,3.5,3.4,3.28571428571429,0,3,2,1,1987,187,27,1,5,"500",2,"Lancaster","93536",1,"44000","500"
"322",4,6,1,3,7,2,2,1,1,1,1,1,1.5,1.4,1.28571428571429,1,3,2,2,1962,187,52,1,5,"100",2,"Portland","97214",1,"18000","100"
"323",4,3,0,3,2,6,6,6,7,5,7,6,6,6.2,6.14285714285714,0,3,3,1,1993,187,18,1,4,"500",2,"Moscow","83843",1,"5000","500"
